
                  LOG R/RS     LOG L/LS         VEL LB          TB

                   4.303       9.480            8250.0       70000.0

        6   C      0.000500     0.000500     0.001215
        8   O      0.001574     0.001574     0.002872
       12   MG     0.200000     0.200000     0.240263
       14   SI     0.575000     0.575000     0.597764
       16   S      0.115000     0.115000     0.104734
       20   CA     0.013333     0.013333     0.009713
       22   TI     0.000160     0.000160     0.000098
       24   CR     0.000800     0.000800     0.000449
       26   FE     0.020000     0.020000     0.010456
       27   CO     0.023609     0.023609     0.011697
       28   NI     0.003208     0.003208     0.001595
       31   GA     0.029749     0.029749     0.012409
       32   GE     0.017067     0.017067     0.006734

     No. of ions =  30            Total No. Included = 53118

   17.041  2396.438  2528.2270  CO II       -2.98   -24074.60   -0.470
    0.680  2444.113  2528.5241  FE III     -10.21   -82382.87   -3.028
  131.635  2385.721  2528.6140  CO II       -1.22    -9812.96    0.324
    6.160  2402.255  2529.0779  FE II       -4.74   -38214.51    0.053
    8.693  2398.140  2529.2290  FE II       -3.24   -26170.18   -0.527
   58.732  2394.831  2529.5460  FE II       -2.81   -22637.21    0.334
    0.764  2447.494  2529.5554  NI III     -12.13   -97841.60   -1.648
   33.520  2395.733  2529.5584  FE II       -2.70   -21812.06   -0.103
    0.140  2444.781  2529.6904  FE III      -9.54   -76956.79   -3.984
    0.058  2410.875  2529.8887  CR II        5.88    47464.55    0.776
    2.647  2401.559  2529.9308  FE II       -4.15   -33501.25   -0.616
   52.359  2396.949  2530.0897  CO II       -2.98   -24074.60    0.171
    0.242  2409.232  2530.1033  FE II        4.84    39013.21   -0.450
   14.414  2397.489  2530.1114  FE II       -2.83   -22810.36   -0.494
    1.604  2445.143  2530.2047  FE III      -9.54   -76956.79   -2.914
    2.948  2445.637  2530.3207  FE III     -10.22   -82410.94   -2.374
   45.481  2435.051  2531.0207  CR III      -7.02   -56651.37   -0.558
    0.370  2390.574  2531.0854  FE II       -0.35    -2837.95   -3.413
    0.127  2398.488  2531.2585  TI II       -0.13    -1087.32   -0.550
    0.206  2448.204  2531.4571  FE III     -12.03   -97041.38   -2.839
    0.143  2394.393  2531.8451  CR II       -1.53   -12303.86   -1.878
    2.708  2447.273  2531.9009  FE III     -10.34   -83358.88   -2.367
    1.206  2444.895  2532.4557  CR III      -9.16   -73881.54   -1.680
    0.134  2401.414  2532.5717  CO II       -3.09   -24886.57   -2.586
    0.279  2448.241  2533.2834  FE III      -9.54   -76956.79   -3.684
   53.365  2398.438  2533.6278  FE II       -2.66   -21430.36    0.180
   12.204  2402.373  2533.8133  CO II       -3.12   -25147.37   -0.568
   19.348  2401.842  2533.8395  CO II       -3.03   -24411.36   -0.387
    0.458  2396.817  2534.3331  CR II       -1.55   -12496.44   -1.361
    0.232  2401.963  2534.3559  FE II       -2.81   -22637.21   -2.356
   37.059  2400.129  2534.4192  FE II       -2.69   -21711.92   -0.050
    0.096  2401.645  2534.6260  TI II       -0.12     -983.89   -0.680
    6.995  2449.378  2534.9216  CO III      -8.79   -70934.10   -2.611
    2.804  2410.364  2535.3623  FE II       -5.57   -44929.55    0.100
    0.248  2447.382  2535.3827  CR III      -8.72   -70292.86   -2.550
   18.536  2402.350  2535.4865  FE II       -2.81   -22637.21   -0.380
    1.023  2398.995  2535.7640  CO II       -1.64   -13260.77   -2.433
    0.061  2402.812  2535.8837  TI II       -0.11     -908.02   -0.880
    0.106  2406.559  2536.5270  CO II       -3.49   -28112.06   -2.488
   13.186  2405.051  2536.6741  FE II       -3.24   -26170.18   -0.330
   45.008  2401.942  2536.8061  FE II       -2.68   -21581.64    0.067
   48.291  2401.746  2536.8445  FE II       -2.66   -21430.36    0.106
    2.016  2453.211  2536.8772  CO III     -10.70   -86283.80   -2.443
    0.990  2415.754  2537.1384  FE II        4.77    38458.98    0.130
    0.399  2396.506  2537.3680  FE II       -0.35    -2837.95   -3.383
    3.187  2405.686  2537.4537  CO II       -3.01   -24267.57   -1.239
    8.713  2452.909  2537.5272  FE III     -11.58   -93388.75   -1.323
   43.859  2442.022  2537.7446  CR III      -7.07   -56993.08   -0.586
    0.512  2453.995  2537.7657  FE III     -11.58   -93392.45   -2.621
    5.166  2452.834  2537.9217  FE III     -10.32   -83237.86   -2.076
    1.777  2406.866  2538.2044  FE II       -3.24   -26170.18   -1.247
   14.742  2408.933  2538.2055  FE II       -4.08   -32875.64    0.140
    0.072  2418.928  2538.2457  CR II        5.92    47751.62    0.886
    1.097  2405.879  2538.3994  FE II       -2.84   -22939.36   -1.660
   10.494  2405.162  2538.5010  FE II       -2.69   -21711.92   -0.720
    1.743  2407.757  2538.5908  FE II       -3.42   -27620.41   -1.166
    4.872  2450.135  2538.6050  CR III      -8.70   -70191.01   -1.237
    0.595  2450.473  2538.6227  CR III      -8.70   -70191.01   -2.175
    0.297  2417.346  2538.6793  FE II        4.82    38858.96   -0.372
   35.288  2404.246  2538.7992  FE II       -2.66   -21430.36   -0.100
   28.307  2404.743  2538.9107  FE II       -2.68   -21581.64   -0.220
   52.940  2403.467  2538.9945  FE II       -2.63   -21251.61    0.160
    0.573  2453.799  2539.0483  FE III      -9.56   -77102.43   -3.364
    1.313  2405.636  2539.1013  NI II       -3.67   -29593.46   -1.239
    9.349  2455.052  2539.6682  CO III     -10.70   -86327.10   -1.712
    0.976  2407.168  2539.8065  FE II       -2.83   -22810.36   -1.720
   75.920  2431.186  2540.0484  TI III      -4.72   -38064.35    0.029
    0.311  2409.076  2540.0544  FE II       -3.39   -27314.92   -1.939
    1.941  2412.859  2540.5227  FE II       -4.62   -37227.32   -0.530
    0.476  2456.713  2540.5521  CO III     -10.39   -83773.40   -3.205
   36.337  2407.632  2540.6266  CO II       -3.01   -24267.57   -0.055
   10.592  2412.534  2540.6614  FE II       -4.49   -36252.92    0.184
   11.863  2407.602  2540.6782  FE II       -2.83   -22810.36   -0.593
    0.496  2409.591  2540.9674  FE II       -3.27   -26352.77   -1.796
   18.579  2407.739  2541.1010  FE II       -2.83   -22810.36   -0.370
    0.410  2436.842  2541.3908  SI II       10.39    83801.95   -0.900
   76.193  2433.353  2541.8174  SI III      10.28    82884.41   -1.115
   22.049  2407.848  2541.8361  FE II       -2.69   -21711.92   -0.350
  116.344  2399.395  2541.9490  CO II       -1.33   -10708.47    0.101
    0.277  2457.356  2542.0022  FE III     -10.46   -84369.92   -3.328
    1.999  2458.198  2542.2452  CO III     -10.39   -83799.60   -2.569
    1.215  2401.274  2542.3190  FE II       -0.39    -3117.46   -2.880
   71.785  2435.360  2542.4424  TI III      -4.76   -38425.99   -0.142
    3.461  2441.771  2542.4586  TI III      -5.17   -41704.27   -2.011
    0.310  2457.321  2542.6680  FE III      -9.56   -77102.43   -3.634
    9.551  2411.205  2542.7361  FE II       -3.34   -26932.75   -0.440
    0.168  2412.569  2543.1406  CR II       -3.86   -31117.39   -0.631
    0.102  2419.253  2543.2696  CO II       -5.47   -44090.94   -1.540
   25.046  2409.125  2543.3798  FE II       -2.68   -21581.64   -0.290
   12.515  2410.237  2543.4313  FE II       -2.84   -22939.36   -0.560
    0.203  2458.090  2543.4565  FE III      -9.56   -77075.30   -3.820
    0.148  2411.789  2543.4838  FE II       -3.20   -25805.33   -2.357
   21.245  2455.809  2543.5066  NI III      -8.81   -71067.35   -1.311
    0.651  2439.385  2544.0451  SI II       10.39    83801.95   -0.700
    0.095  2412.110  2544.2297  CO II       -2.98   -24074.60   -2.791
    0.419  2460.481  2544.2966  CO III     -10.60   -85474.10   -3.179
   34.820  2450.506  2544.3714  CR III      -7.12   -57423.40   -0.789
    0.108  2459.057  2544.4478  FE III      -9.56   -77075.30   -4.095
    7.591  2412.754  2544.5426  CO II       -3.14   -25317.65   -0.784
   12.550  2411.254  2544.9727  FE II       -2.70   -21812.06   -0.630
   18.350  2407.164  2545.0419  CO II       -1.66   -13404.48   -1.117
   24.443  2454.400  2545.1883  CR III      -8.72   -70292.86   -0.386
   16.308  2455.450  2545.2060  CR III      -8.72   -70292.86   -0.632
    0.163  2459.795  2545.2137  FE III      -9.56   -77102.43   -3.916
   16.870  2411.274  2545.2210  FE II       -2.69   -21711.92   -0.490
    0.688  2460.562  2545.4243  FE III     -10.37   -83646.98   -2.967
    3.559  2414.095  2545.4440  FE II       -3.39   -27314.92   -0.870
    1.289  2412.583  2545.5305  FE II       -2.83   -22810.36   -1.600
    1.292  2461.443  2545.5327  FE III     -11.59   -93512.64   -2.210
    0.326  2413.512  2545.7154  CO II       -2.98   -24074.60   -2.253
    8.085  2460.086  2545.7438  FE III     -10.34   -83358.88   -1.855
   20.698  2404.196  2545.8996  NI II       -1.86   -14995.57   -0.916
    0.273  2461.903  2545.9216  FE III     -11.58   -93392.45   -2.899
    0.714  2457.644  2546.1318  CR III      -8.63   -69601.50   -2.127
    8.266  2407.747  2546.1607  CO II       -1.44   -11651.48   -1.610
    0.470  2417.273  2546.4605  CO II       -3.87   -31199.52   -1.655
   20.537  2412.938  2546.6711  FE II       -2.83   -22810.36   -0.320
   37.133  2413.829  2546.7406  CO II       -3.12   -25147.37    0.011
    0.282  2414.643  2546.7491  CO II       -3.03   -24411.36   -2.296
    0.357  2462.005  2546.8850  FE III     -10.37   -83646.98   -3.255
    0.073  2414.633  2547.1821  NI II       -4.03   -32523.54   -2.320
    8.731  2413.606  2547.3395  FE II       -2.69   -21711.92   -0.810
    2.241  2414.646  2547.7419  FE II       -2.83   -22810.36   -1.357
    1.797  2447.121  2547.9853  TI III      -5.17   -41704.27   -2.304
    0.132  2417.213  2548.0476  CR II       -3.85   -31082.94   -0.738
    0.055  2415.164  2548.1582  FE II       -2.84   -22939.36   -2.965
    0.083  2414.953  2548.2079  CO II       -2.73   -22009.47   -2.978
    6.513  2414.662  2548.3248  FE II       -2.70   -21812.06   -0.940
    0.694  2416.711  2548.4819  FE II       -3.27   -26352.77   -1.652
    0.262  2417.754  2548.5891  CR II       -3.86   -31168.58   -0.436
   10.315  2414.680  2548.5912  FE II       -2.68   -21581.64   -0.740
   71.322  2441.486  2548.5968  TI III      -4.74   -38198.95   -0.185
   11.132  2459.267  2548.6082  CR III      -8.72   -70345.56   -0.834
   10.085  2459.382  2548.6260  CR III      -8.72   -70345.56   -0.884
   16.703  2414.661  2548.7446  FE II       -2.70   -21812.06   -0.490
   66.256  2443.155  2548.7654  TI III      -4.74   -38198.95   -0.375
    5.496  2419.327  2548.9230  FE II       -4.08   -32909.91   -0.330
    0.057  2427.215  2548.9661  FE II       -7.27   -58631.53   -0.793
   17.864  2418.262  2549.0837  FE II       -3.77   -30388.54    0.080
    0.124  2407.754  2549.1262  FE II       -0.39    -3117.46   -3.877
   21.215  2415.581  2549.3953  FE II       -2.86   -23031.30   -0.290
   19.878  2415.661  2549.4612  FE II       -2.84   -22939.36   -0.330
    0.727  2415.326  2549.5600  NI II       -3.60   -29070.93   -1.534
    0.128  2433.399  2549.7276  CO II        5.63    45378.85   -0.518
    3.818  2418.195  2549.7748  FE II       -3.39   -27314.92   -0.840
   28.456  2417.223  2550.0264  FE II       -3.27   -26352.77    0.080
    0.282  2428.202  2550.1522  FE II        4.79    38660.04   -0.410
    6.100  2464.942  2550.5118  FE III     -10.37   -83646.98   -1.981
    0.098  2434.402  2550.5408  CO II        5.70    45972.17   -0.603
    1.471  2416.831  2550.5746  FE II       -2.66   -21430.36   -1.630
   12.565  2465.640  2550.6521  CO III     -11.37   -91715.10   -1.291
   26.128  2417.864  2550.6838  FE II       -3.24   -26170.18    0.020
    0.333  2462.237  2550.8403  CR III      -8.65   -69781.89   -2.453
    0.703  2409.131  2551.0322  NI II       -1.68   -13550.39   -2.543
   22.488  2463.785  2551.1083  FE III     -11.47   -92523.91   -0.803
    2.957  2417.901  2551.1503  FE II       -2.84   -22939.36   -1.227
    2.803  2421.739  2551.2047  FE II       -4.15   -33466.46   -0.600
    6.293  2465.565  2551.2228  FE III     -10.31   -83161.48   -1.990
    0.869  2429.390  2551.2253  FE II       -7.27   -58666.26    0.393
    2.290  2421.824  2551.2841  FE II       -4.15   -33466.46   -0.690
    1.045  2466.331  2551.3596  FE III     -10.46   -84369.92   -2.750
    0.376  2420.614  2551.5884  CR II       -3.87   -31219.35   -0.276
    4.970  2420.521  2552.4020  CO II       -3.21   -25861.60   -0.946
    0.765  2423.942  2553.4718  FE II       -4.15   -33501.25   -1.171
    0.291  2424.026  2553.5513  FE II       -4.15   -33501.25   -1.593
    1.240  2469.383  2553.7386  FE III     -11.59   -93512.64   -2.231
    0.298  2419.521  2553.7409  FE II       -2.54   -20516.96   -2.386
    0.075  2437.828  2553.9389  CO II        5.76    46452.82   -0.694
    2.493  2470.018  2554.3080  CO III     -10.70   -86283.80   -2.353
    0.065  2424.158  2554.4418  FE II       -3.89   -31387.95   -2.376
    2.002  2449.483  2554.5294  SI II       10.42    84004.26   -0.200
    0.574  2422.708  2554.9448  FE II       -3.22   -25981.63   -1.760
    0.063  2437.996  2554.9851  NI II        6.73    54262.63   -0.212
    6.978  2421.472  2555.0681  FE II       -2.84   -22939.36   -0.840
    6.894  2421.876  2555.4536  FE II       -2.86   -23031.30   -0.840
    0.265  2425.958  2555.5858  FE II       -4.15   -33501.25   -1.634
   12.214  2466.259  2555.9576  CR III      -8.72   -70345.56   -0.789
    0.069  2423.107  2555.9890  TI II       -0.57    -4628.58   -0.600
    0.220  2467.882  2556.0884  CR III      -9.27   -74788.88   -2.387
    3.350  2422.622  2556.1459  FE II       -2.84   -22939.36   -1.173
