 31  1
       1             6   1              10.543         9
       2             6   2               6.022         6
       3             6   3               1.011         1
       4             8   1               9.627         9
       5             8   2               4.396         4
       6            12   1               2.303         1
       7            12   2               2.041         2
       8            14   1              12.163         9
       9            14   2               5.898         6
      10            14   3               1.011         1
      11            16   1              10.447         9
      12            16   2               5.860         4
      13            16   3               9.659         9
      14            20   1               5.198         1
      15            20   2               3.985         2
      16            22   1              87.229        21
      17            22   2              91.821        28
      18            22   3              26.202        21
      19            24   1              41.588         7
      20            24   2              24.954         6
      21            24   3              34.861        25
      22            26   1              67.557        25
      23            26   2              75.803        30
      24            26   3              31.050        25
      25            27   1              67.257        28
      26            27   2              56.952        21
      27            27   3              31.788        28
      28            28   1              43.157        21
      29            28   2              22.241        10
      30            28   3              21.237        21
 31  2
       1             6   1              10.512         9
       2             6   2               6.018         6
       3             6   3               1.010         1
       4             8   1               9.609         9
       5             8   2               4.381         4
       6            12   1               2.132         1
       7            12   2               2.035         2
       8            14   1              11.976         9
       9            14   2               5.890         6
      10            14   3               1.010         1
      11            16   1              10.411         9
      12            16   2               5.817         4
      13            16   3               9.632         9
      14            20   1               4.713         1
      15            20   2               3.927         2
      16            22   1              83.184        21
      17            22   2              90.915        28
      18            22   3              26.097        21
      19            24   1              39.625         7
      20            24   2              24.326         6
      21            24   3              34.535        25
      22            26   1              65.271        25
      23            26   2              74.943        30
      24            26   3              30.795        25
      25            27   1              65.640        28
      26            27   2              56.366        21
      27            27   3              31.583        28
      28            28   1              42.410        21
      29            28   2              21.992        10
      30            28   3              21.148        21
 31  3
       1             6   1              10.481         9
       2             6   2               6.014         6
       3             6   3               1.009         1
       4             8   1               9.592         9
       5             8   2               4.366         4
       6            12   1               1.979         1
       7            12   2               2.029         2
       8            14   1              11.808         9
       9            14   2               5.883         6
      10            14   3               1.009         1
      11            16   1              10.377         9
      12            16   2               5.774         4
      13            16   3               9.604         9
      14            20   1               4.264         1
      15            20   2               3.870         2
      16            22   1              79.341        21
      17            22   2              90.028        28
      18            22   3              25.993        21
      19            24   1              37.774         7
      20            24   2              23.711         6
      21            24   3              34.211        25
      22            26   1              63.104        25
      23            26   2              74.099        30
      24            26   3              30.543        25
      25            27   1              64.103        28
      26            27   2              55.785        21
      27            27   3              31.379        28
      28            28   1              41.709        21
      29            28   2              21.745        10
      30            28   3              21.060        21
 31  4
       1             6   1              10.450         9
       2             6   2               6.010         6
       3             6   3               1.008         1
       4             8   1               9.573         9
       5             8   2               4.350         4
       6            12   1               1.840         1
       7            12   2               2.023         2
       8            14   1              11.655         9
       9            14   2               5.876         6
      10            14   3               1.008         1
      11            16   1              10.342         9
      12            16   2               5.729         4
      13            16   3               9.574         9
      14            20   1               3.848         1
      15            20   2               3.812         2
      16            22   1              75.663        21
      17            22   2              89.126        28
      18            22   3              25.882        21
      19            24   1              35.994         7
      20            24   2              23.081         6
      21            24   3              33.872        25
      22            26   1              61.014        25
      23            26   2              73.229        30
      24            26   3              30.280        25
      25            27   1              62.617        28
      26            27   2              55.181        21
      27            27   3              31.165        28
      28            28   1              41.043        21
      29            28   2              21.487        10
      30            28   3              20.966        21
 31  5
       1             6   1              10.410         9
       2             6   2               6.005         6
       3             6   3               1.007         1
       4             8   1               9.549         9
       5             8   2               4.329         4
       6            12   1               1.703         1
       7            12   2               2.018         2
       8            14   1              11.497         9
       9            14   2               5.869         6
      10            14   3               1.007         1
      11            16   1              10.299         9
      12            16   2               5.669         4
      13            16   3               9.535         9
      14            20   1               3.429         1
      15            20   2               3.742         2
