

     Spectrum        Iteration =   0

        0.250131              1             0.745           1        45.6761
        0.250392              0             0.000           1       -99.0000
        0.250654              1             0.893           2        45.7540
        0.250917              0             0.000           2       -99.0000
        0.251179              2             1.920           4        46.0854
        0.251442              0             0.000           4       -99.0000
        0.251705              1             0.873           5        45.7424
        0.251968              0             0.000           5       -99.0000
        0.252232              0             0.000           5       -99.0000
        0.252496              0             0.000           5       -99.0000
        0.252760              1             0.668           6        45.6239
        0.253025              2             1.648           8        46.0160
        0.253289              1             0.886           9        45.7462
        0.253554              0             0.000           9       -99.0000
        0.253820              0             0.000           9       -99.0000
        0.254085              0             0.000           9       -99.0000
        0.254351              0             0.000           9       -99.0000
        0.254617              0             0.000           9       -99.0000
        0.254884              0             0.000           9       -99.0000
        0.255150              0             0.000           9       -99.0000
        0.255417              0             0.000           9       -99.0000
        0.255685              1             0.795          10        45.6948
        0.255952              0             0.000          10       -99.0000
        0.256220              0             0.000          10       -99.0000
        0.256488              0             0.000          10       -99.0000
        0.256756              0             0.000          10       -99.0000
        0.257025              1             0.844          11        45.7183
        0.257294              0             0.000          11       -99.0000
        0.257563              1             0.848          12        45.7198
        0.257833              1             0.897          13        45.7434
        0.258102              0             0.000          13       -99.0000
        0.258372              0             0.000          13       -99.0000
        0.258643              0             0.000          13       -99.0000
        0.258913              0             0.000          13       -99.0000
        0.259184              0             0.000          13       -99.0000
        0.259455              0             0.000          13       -99.0000
        0.259727              0             0.000          13       -99.0000
        0.259999              0             0.000          13       -99.0000
        0.260271              0             0.000          13       -99.0000
        0.260543              0             0.000          13       -99.0000
        0.260816              0             0.000          13       -99.0000
        0.261088              1             0.772          14        45.6728
        0.261362              1             0.903          15        45.7405
        0.261635              0             0.000          15       -99.0000
        0.261909              1             0.843          16        45.7098
        0.262183              0             0.000          16       -99.0000
        0.262457              0             0.000          16       -99.0000
        0.262732              1             0.900          17        45.7368
        0.263007              0             0.000          17       -99.0000
        0.263282              3             2.679          20        46.2098
        0.263557              0             0.000          20       -99.0000
        0.263833              2             1.776          22        46.0301
        0.264109              0             0.000          22       -99.0000
        0.264385              1             0.920          23        45.7439
        0.264662              1             0.904          24        45.7357
        0.264939              1             0.961          25        45.7616
        0.265216              0             0.000          25       -99.0000
        0.265494              3             2.502          28        46.1764
        0.265772              0             0.000          28       -99.0000
        0.266050              1             0.844          29        45.7033
        0.266328              2             1.657          31        45.9959
        0.266607              0             0.000          31       -99.0000
        0.266886              0             0.000          31       -99.0000
        0.267165              1             0.926          32        45.7420
        0.267444              0             0.000          32       -99.0000
        0.267724              0             0.000          32       -99.0000
        0.268004              0             0.000          32       -99.0000
        0.268285              0             0.000          32       -99.0000
        0.268565              1             0.850          33        45.7026
        0.268846              0             0.000          33       -99.0000
        0.269128              0             0.000          33       -99.0000
        0.269409              1             0.987          34        45.7662
        0.269691              2             1.752          36        46.0148
        0.269973              0             0.000          36       -99.0000
        0.270256              2             1.817          38        46.0296
        0.270539              2             1.692          40        45.9984
