    112  34087 0.102814E+15  29150.750    6.00    0.420     37     51 0.218E-03
    113  34050 0.105540E+15  28397.810    6.00    0.080     39     52 0.910E-04
    114   7331 0.250189E+16   1198.262    6.00   -4.310     -3     53 0.238E-03
    115   9792 0.219763E+16   1364.164    6.00   -2.190     -4     53 0.654E-02
    116  34356 0.879821E+14  34064.988    6.00    0.320     43     53 0.140E-03
    117   7277 0.250997E+16   1194.405    6.00   -2.310     -2     54 0.239E-01
    118  34335 0.886653E+14  33802.494    6.00   -0.310     44     54 0.313E-04
    119   9710 0.220512E+16   1359.531    6.00   -1.740     -4     55 0.184E-01
    120  34332 0.888850E+14  33718.947    6.00    0.260     44     55 0.116E-03
    121   7272 0.251083E+16   1193.996    6.00   -2.330      1     56 0.228E-01
    122   7276 0.251034E+16   1194.229    6.00   -2.450     -2     56 0.173E-01
    123   7288 0.250953E+16   1194.615    6.00   -2.230     -3     56 0.286E-01
    124   9708 0.220527E+16   1359.439    6.00   -3.010     -4     56 0.986E-03
    125  34337 0.884728E+14  33876.052    6.00    0.030     45     56 0.684E-04
    126   7283 0.250980E+16   1194.488    6.00   -4.340     -3     57 0.222E-03
    127   9704 0.220553E+16   1359.275    6.00   -1.170     -4     57 0.682E-01
    128  34334 0.887381E+14  33774.743    6.00    0.510     45     57 0.206E-03
    129   7264 0.251150E+16   1193.679    6.00   -2.220     -2     58 0.293E-01
    130   7274 0.251069E+16   1194.064    6.00   -1.740     -3     58 0.882E-01
    131  34336 0.886316E+14  33815.356    6.00    0.280     46     58 0.121E-03
    132  34333 0.888573E+14  33729.436    6.00    0.790     46     59 0.390E-03
    133   7246 0.251286E+16   1193.031    6.00   -1.092      1     60 0.395E+00
    134   7251 0.251237E+16   1193.264    6.00   -1.216     -2     60 0.296E+00
    135   7263 0.251156E+16   1193.649    6.00   -2.392     -3     60 0.197E-01
    136  34674 0.752217E+14  39843.666    6.00    0.050     48     60 0.773E-04
    137   7245 0.251291E+16   1193.009    6.00   -0.739     -2     61 0.887E+00
    138   7255 0.251210E+16   1193.393    6.00   -1.216     -3     61 0.295E+00
    139  34673 0.753175E+14  39792.995    6.00    0.380     49     61 0.165E-03
    140   7250 0.251242E+16   1193.240    6.00   -0.468     -3     62 0.165E+01
    141   9678 0.220816E+16   1357.659    6.00   -3.510     -4     62 0.311E-03
    142  34678 0.750931E+14  39911.890    6.00    0.640     50     62 0.300E-03
    143   7232 0.251458E+16   1192.218    6.00   -3.730      1     63 0.908E-03
    144   7235 0.251409E+16   1192.451    6.00   -3.850     -2     63 0.687E-03
    145   7243 0.251328E+16   1192.835    6.00   -3.650     -3     63 0.108E-02
    146   9671 0.220901E+16   1357.134    6.00   -1.600     -4     63 0.253E-01
    147  13971 0.186559E+16   1606.960    6.00   -2.260     -5     63 0.962E-03
    148  35005 0.631820E+14  47436.133    6.00    0.260     51     63 0.138E-03
    149  33109 0.168244E+15  17814.047    6.00   -0.050     35     64 0.454E-04
    150  33102 0.168671E+15  17768.925    6.00    0.160     34     65 0.737E-04
    151  33054 0.171695E+15  17455.976    6.00    0.430     31     66 0.137E-03
    152  29347 0.594647E+15   5040.119    6.00   -2.500     13     67 0.493E-06
    153  33061 0.171207E+15  17505.720    6.00    0.630     32     68 0.217E-03
    154   9652 0.221111E+16   1355.844    6.00   -0.820     -4     69 0.152E+00
    155  34953 0.652840E+14  45908.733    6.00    0.550     51     69 0.261E-03
    156  33033 0.173494E+15  17274.948    6.00    0.450     31     70 0.142E-03
    157  33074 0.170240E+15  17605.210    6.00    0.190     35     70 0.780E-04
    158  33081 0.169928E+15  17637.459    6.00    0.410     36     71 0.129E-03
    159  33567 0.140974E+15  21259.943    6.00    0.730     40     72 0.276E-03
    160  33318 0.158354E+15  18926.607    6.00    0.580     39     73 0.192E-03
    161  33041 0.172858E+15  17338.548    6.00    1.030     33     74 0.537E-03
    162  33183 0.164485E+15  18221.139    6.00    0.750     38     75 0.282E-03
    163   7194 0.251922E+16   1190.021    6.00   -2.420      1     76 0.185E-01
    164   7196 0.251873E+16   1190.253    6.00   -2.740     -2     76 0.883E-02
    165   7206 0.251792E+16   1190.636    6.00   -2.440     -3     76 0.175E-01
    166   9629 0.221365E+16   1354.288    6.00   -2.730     -4     76 0.187E-02
    167  13928 0.187023E+16   1602.972    6.00   -1.200     -5     76 0.110E-01
    168  35262 0.533762E+14  56150.677    6.00   -0.340     52     76 0.379E-04
    169  33563 0.141296E+15  21211.520    6.00    0.170     42     77 0.757E-04
    170  33304 0.159044E+15  18844.552    6.00    0.440     39     78 0.138E-03
    171  33558 0.141431E+15  21191.359    6.00    0.320     41     78 0.107E-03
    172   7179 0.252086E+16   1189.249    6.00   -1.940     -2     79 0.557E-01
    173   7188 0.252005E+16   1189.631    6.00   -1.540     -3     79 0.139E+00
    174  34319 0.898799E+14  33345.686    6.00    0.120     47     79 0.787E-04
    175   7171 0.252174E+16   1188.833    6.00   -2.280      1     80 0.255E-01
    176   7175 0.252125E+16   1189.065    6.00   -2.400     -2     80 0.193E-01
    177   7184 0.252044E+16   1189.447    6.00   -2.190     -3     80 0.312E-01
    178   9608 0.221617E+16   1352.750    6.00   -2.960     -4     80 0.110E-02
    179  13900 0.187275E+16   1600.817    6.00   -1.420     -5     80 0.663E-02
    180  34313 0.902694E+14  33201.807    6.00   -0.380     47     80 0.248E-04
    181   7174 0.252140E+16   1188.993    6.00   -2.080     -2     81 0.403E-01
    182  34443 0.838058E+14  35762.522    6.00   -0.580     49     81 0.162E-04
    183  36122 0.331013E+14  90543.541    6.00   -0.250     55     82 0.586E-04
    184  35973 0.358336E+14  83639.534    6.00   -0.030     54     83 0.899E-04
    185  35970 0.359137E+14  83452.978    6.00    0.330     56     84 0.205E-03
    186  35976 0.357931E+14  83734.176    6.00    0.640     58     85 0.417E-03
    187  35987 0.355674E+14  84265.703    6.00    0.510     59     85 0.311E-03
    188  35653 0.424867E+14  70542.290    6.00   -0.180     56     86 0.536E-04
    189  35761 0.404982E+14  74005.918    6.00    0.000     61     87 0.839E-04
    190  35659 0.423487E+14  70772.054    6.00    0.380     58     88 0.194E-03
    191  35492 0.456434E+14  65663.500    6.00    0.510     63     89 0.239E-03
    192  35578 0.435414E+14  68833.596    6.00    0.200     69     89 0.121E-03
    193  35281 0.523998E+14  57196.964    6.00   -0.200     63     90 0.406E-04
    194   6572 0.258328E+16   1160.513    6.00   -3.750     -2     91 0.842E-03
    195   6575 0.258247E+16   1160.877    6.00   -3.390     -3     91 0.192E-02
    196   9073 0.227820E+16   1315.918    6.00   -1.930     -4     91 0.115E-01
    197  34895 0.677231E+14  44255.308    6.00   -1.260     66     91 0.272E-05
    198  35781 0.399825E+14  74960.519    6.00    0.420     82     91 0.189E-03
    199   6535 0.258725E+16   1158.732    6.00   -2.250     -2     92 0.266E-01
    200   6543 0.258644E+16   1159.095    6.00   -3.700     -3     92 0.939E-03
    201  34800 0.718900E+14  41690.171    6.00   -1.360     64     92 0.203E-05
    202  35714 0.414402E+14  72323.636    6.00    0.430     83     92 0.184E-03
    203   6534 0.258738E+16   1158.674    6.00   -2.630     -2     93 0.111E-01
    204  35706 0.415690E+14  72099.508    6.00   -0.220     83     93 0.410E-04
    205   6539 0.258672E+16   1158.967    6.00   -2.200     -3     94 0.297E-01
    206   9043 0.228246E+16   1313.465    6.00   -2.790     -4     94 0.158E-02
    207  34795 0.719739E+14  41641.618    6.00   -1.250     68     94 0.261E-05
    208  35720 0.412753E+14  72612.553    6.00    0.740     84     94 0.375E-03
    209   6526 0.258816E+16   1158.324    6.00   -2.670      1     95 0.101E-01
    210   6533 0.258767E+16   1158.544    6.00   -2.790     -2     95 0.766E-02
    211   6538 0.258686E+16   1158.907    6.00   -2.570     -3     95 0.127E-01
    212   9041 0.228259E+16   1313.387    6.00   -3.050     -4     95 0.869E-03
    213  35715 0.414096E+14  72377.200    6.00    0.120     84     95 0.897E-04
    214   6512 0.258908E+16   1157.910    6.00   -1.790      1     96 0.768E-01
    215   6520 0.258859E+16   1158.130    6.00   -2.050     -2     96 0.421E-01
    216   6528 0.258778E+16   1158.492    6.00   -3.600     -3     96 0.118E-02
    217  13157 0.194009E+16   1545.248    6.00   -2.760     -5     96 0.293E-03
    218  34746 0.732323E+14  40926.056    6.00   -1.340     65     96 0.209E-05
