 31  1
       1             6   1              10.893         9
       2             6   2               6.073         6
       3             6   3               1.024         1
       4             8   1               9.839         9
       5             8   2               4.607         4
       6            12   1               3.259         1
       7            12   2               2.059         2
       8            14   1              13.346         9
       9            14   2               5.940         6
      10            14   3               1.023         1
      11            16   1              10.766         9
      12            16   2               6.382         4
      13            16   3               9.974         9
      14            20   1               6.828         1
      15            20   2               4.454         2
      16            22   1             101.076        21
      17            22   2              99.764        28
      18            22   3              27.430        21
      19            24   1              53.837         7
      20            24   2              32.811         6
      21            24   3              38.989        25
      22            26   1              80.025        25
      23            26   2              85.575        30
      24            26   3              34.344        25
      25            27   1              75.939        28
      26            27   2              63.637        21
      27            27   3              34.337        28
      28            28   1              46.271        21
      29            28   2              25.112        10
      30            28   3              22.310        21
 31  2
       1             6   1              10.841         9
       2             6   2               6.064         6
       3             6   3               1.022         1
       4             8   1               9.812         9
       5             8   2               4.578         4
       6            12   1               2.922         1
       7            12   2               2.050         2
       8            14   1              12.971         9
       9            14   2               5.927         6
      10            14   3               1.020         1
      11            16   1              10.710         9
      12            16   2               6.316         4
      13            16   3               9.936         9
      14            20   1               6.103         1
      15            20   2               4.370         2
      16            22   1              95.833        21
      17            22   2              98.461        28
      18            22   3              27.277        21
      19            24   1              50.763         7
      20            24   2              31.684         6
      21            24   3              38.449        25
      22            26   1              76.684        25
      23            26   2              84.170        30
      24            26   3              33.906        25
      25            27   1              73.627        28
      26            27   2              62.723        21
      27            27   3              34.008        28
      28            28   1              45.210        21
      29            28   2              24.728        10
      30            28   3              22.174        21
 31  3
       1             6   1              10.791         9
       2             6   2               6.056         6
       3             6   3               1.019         1
       4             8   1               9.784         9
       5             8   2               4.550         4
       6            12   1               2.626         1
       7            12   2               2.041         2
       8            14   1              12.642         9
       9            14   2               5.915         6
      10            14   3               1.018         1
      11            16   1              10.657         9
      12            16   2               6.249         4
      13            16   3               9.897         9
      14            20   1               5.443         1
      15            20   2               4.288         2
      16            22   1              90.887        21
      17            22   2              97.188        28
      18            22   3              27.123        21
      19            24   1              47.886         7
      20            24   2              30.587         6
      21            24   3              37.914        25
      22            26   1              73.541        25
      23            26   2              82.795        30
      24            26   3              33.474        25
      25            27   1              71.447        28
      26            27   2              61.821        21
      27            27   3              33.680        28
      28            28   1              44.221        21
      29            28   2              24.347        10
      30            28   3              22.037        21
 31  4
       1             6   1              10.734         9
       2             6   2               6.047         6
       3             6   3               1.017         1
       4             8   1               9.752         9
       5             8   2               4.517         4
       6            12   1               2.360         1
       7            12   2               2.033         2
       8            14   1              12.342         9
       9            14   2               5.904         6
      10            14   3               1.016         1
      11            16   1              10.600         9
      12            16   2               6.170         4
      13            16   3               9.850         9
      14            20   1               4.842         1
      15            20   2               4.198         2
      16            22   1              86.139        21
      17            22   2              95.765        28
      18            22   3              26.937        21
      19            24   1              44.997         7
      20            24   2              29.319         6
      21            24   3              37.274        25
      22            26   1              70.401        25
      23            26   2              81.205        30
      24            26   3              32.961        25
      25            27   1              69.265        28
      26            27   2              60.760        21
      27            27   3              33.288        28
      28            28   1              43.277        21
      29            28   2              23.897        10
      30            28   3              21.873        21
 31  5
       1             6   1              10.669         9
       2             6   2               6.038         6
       3             6   3               1.014         1
       4             8   1               9.713         9
       5             8   2               4.478         4
       6            12   1               2.123         1
       7            12   2               2.027         2
       8            14   1              12.069         9
       9            14   2               5.894         6
      10            14   3               1.013         1
      11            16   1              10.537         9
      12            16   2               6.074         4
      13            16   3               9.793         9
      14            20   1               4.298         1
      15            20   2               4.099         2
      16            22   1              81.533        21
      17            22   2              94.158        28
      18            22   3              26.713        21
      19            24   1              42.068         7
      20            24   2              27.865         6
      21            24   3              36.521        25
      22            26   1              67.228        25
      23            26   2              79.374        30
      24            26   3              32.360        25
      25            27   1              67.051        28
      26            27   2              59.520        21
      27            27   3              32.823        28
      28            28   1              42.367        21
      29            28   2              23.368        10
      30            28   3              21.678        21
 31  6
       1             6   1              10.608         9
       2             6   2               6.029         6
       3             6   3               1.012         1
       4             8   1               9.675         9
       5             8   2               4.442         4
       6            12   1               1.935         1
       7            12   2               2.021         2
       8            14   1              11.847         9
       9            14   2               5.885         6
      10            14   3               1.011         1
      11            16   1              10.477         9
      12            16   2               5.981         4
      13            16   3               9.736         9
      14            20   1               3.843         1
      15            20   2               4.005         2
      16            22   1              77.442        21
      17            22   2              92.619        28
      18            22   3              26.492        21
      19            24   1              39.457         7
      20            24   2              26.495         6
      21            24   3              35.796        25
      22            26   1              64.379        25
      23            26   2              77.624        30
      24            26   3              31.785        25
      25            27   1              65.052        28
      26            27   2              58.320        21
      27            27   3              32.373        28
      28            28   1              41.569        21
      29            28   2              22.854        10
      30            28   3              21.487        21
 31  7
       1             6   1              10.554         9
       2             6   2               6.022         6
       3             6   3               1.011         1
       4             8   1               9.642         9
       5             8   2               4.411         4
       6            12   1               1.793         1
       7            12   2               2.017         2
       8            14   1              11.677         9
       9            14   2               5.877         6
      10            14   3               1.010         1
      11            16   1              10.426         9
      12            16   2               5.900         4
      13            16   3               9.685         9
      14            20   1               3.483         1
      15            20   2               3.924         2
      16            22   1              74.030        21
      17            22   2              91.282        28
      18            22   3              26.298        21
      19            24   1              37.306         7
      20            24   2              25.335         6
      21            24   3              35.170        25
      22            26   1              62.010        25
      23            26   2              76.121        30
      24            26   3              31.292        25
      25            27   1              63.379        28
      26            27   2              57.277        21
      27            27   3              31.982        28
      28            28   1              40.914        21
      29            28   2              22.405        10
      30            28   3              21.320        21
 31  8
       1             6   1              10.502         9
       2             6   2               6.015         6
       3             6   3               1.009         1
       4             8   1               9.610         9
       5             8   2               4.382         4
       6            12   1               1.682         1
       7            12   2               2.014         2
       8            14   1              11.538         9
       9            14   2               5.871         6
