 31  1
       1             6   1              10.733         9
       2             6   2               6.048         6
       3             6   3               1.018         1
       4             8   1               9.741         9
       5             8   2               4.505         4
       6            12   1               2.887         1
       7            12   2               2.055         2
       8            14   1              12.869         9
       9            14   2               5.925         6
      10            14   3               1.017         1
      11            16   1              10.627         9
      12            16   2               6.141         4
      13            16   3               9.833         9
      14            20   1               6.363         1
      15            20   2               4.255         2
      16            22   1              97.026        21
      17            22   2              96.347        28
      18            22   3              26.870        21
      19            24   1              48.907         7
      20            24   2              29.071         6
      21            24   3              37.044        25
      22            26   1              75.277        25
      23            26   2              81.070        30
      24            26   3              32.776        25
      25            27   1              72.693        28
      26            27   2              60.581        21
      27            27   3              33.145        28
      28            28   1              45.248        21
      29            28   2              23.800        10
      30            28   3              21.814        21
 31  2
       1             6   1              10.651         9
       2             6   2               6.036         6
       3             6   3               1.015         1
       4             8   1               9.694         9
       5             8   2               4.459         4
       6            12   1               2.524         1
       7            12   2               2.045         2
       8            14   1              12.455         9
       9            14   2               5.909         6
      10            14   3               1.014         1
      11            16   1              10.545         9
      12            16   2               6.025         4
      13            16   3               9.763         9
      14            20   1               5.557         1
      15            20   2               4.128         2
      16            22   1              90.661        21
      17            22   2              94.299        28
      18            22   3              26.597        21
      19            24   1              44.940         7
      20            24   2              27.299         6
      21            24   3              36.135        25
      22            26   1              70.970        25
      23            26   2              78.805        30
      24            26   3              32.053        25
      25            27   1              69.679        28
      26            27   2              59.050        21
      27            27   3              32.583        28
      28            28   1              43.961        21
      29            28   2              23.148        10
      30            28   3              21.577        21
 31  3
       1             6   1              10.572         9
       2             6   2               6.025         6
       3             6   3               1.012         1
       4             8   1               9.647         9
       5             8   2               4.415         4
       6            12   1               2.226         1
       7            12   2               2.036         2
       8            14   1              12.109         9
       9            14   2               5.896         6
      10            14   3               1.011         1
      11            16   1              10.465         9
      12            16   2               5.910         4
      13            16   3               9.691         9
      14            20   1               4.853         1
      15            20   2               4.004         2
      16            22   1              84.757        21
      17            22   2              92.286        28
      18            22   3              26.322        21
      19            24   1              41.311         7
      20            24   2              25.603         6
      21            24   3              35.242        25
      22            26   1              66.985        25
      23            26   2              76.600        30
      24            26   3              31.348        25
      25            27   1              66.869        28
      26            27   2              57.537        21
      27            27   3              32.027        28
      28            28   1              42.789        21
      29            28   2              22.500        10
      30            28   3              21.339        21
 31  4
       1             6   1              10.491         9
       2             6   2               6.015         6
       3             6   3               1.009         1
       4             8   1               9.598         9
       5             8   2               4.371         4
       6            12   1               1.975         1
       7            12   2               2.028         2
       8            14   1              11.812         9
       9            14   2               5.883         6
      10            14   3               1.009         1
      11            16   1              10.385         9
      12            16   2               5.790         4
      13            16   3               9.614         9
      14            20   1               4.228         1
      15            20   2               3.879         2
      16            22   1              79.140        21
      17            22   2              90.221        28
      18            22   3              26.030        21
      19            24   1              37.882         7
      20            24   2              23.912         6
      21            24   3              34.327        25
      22            26   1              63.177        25
      23            26   2              74.358        30
      24            26   3              30.633        25
      25            27   1              64.161        28
      26            27   2              55.973        21
      27            27   3              31.452        28
      28            28   1              41.692        21
      29            28   2              21.828        10
      30            28   3              21.091        21
 31  5
       1             6   1              10.406         9
       2             6   2               6.005         6
       3             6   3               1.007         1
       4             8   1               9.546         9
       5             8   2               4.326         4
       6            12   1               1.756         1
       7            12   2               2.021         2
       8            14   1              11.544         9
       9            14   2               5.871         6
      10            14   3               1.007         1
      11            16   1              10.299         9
      12            16   2               5.661         4
      13            16   3               9.529         9
      14            20   1               3.635         1
      15            20   2               3.747         2
      16            22   1              73.428        21
      17            22   2              88.023        28
      18            22   3              25.715        21
      19            24   1              34.491         7
      20            24   2              22.187         6
      21            24   3              33.368        25
      22            26   1              59.347        25
      23            26   2              72.016        30
      24            26   3              29.891        25
      25            27   1              61.409        28
      26            27   2              54.311        21
      27            27   3              30.844        28
      28            28   1              40.601        21
      29            28   2              21.110        10
      30            28   3              20.825        21
 31  6
       1             6   1              10.313         9
       2             6   2               5.995         6
       3             6   3               1.005         1
       4             8   1               9.488         9
       5             8   2               4.280         4
       6            12   1               1.569         1
       7            12   2               2.015         2
       8            14   1              11.304         9
       9            14   2               5.859         6
      10            14   3               1.005         1
      11            16   1              10.206         9
      12            16   2               5.521         4
      13            16   3               9.433         9
      14            20   1               3.092         1
      15            20   2               3.605         2
      16            22   1              67.698        21
      17            22   2              85.620        28
      18            22   3              25.360        21
      19            24   1              31.135         7
      20            24   2              20.383         6
      21            24   3              32.334        25
      22            26   1              55.491        25
      23            26   2              69.497        30
      24            26   3              29.100        25
      25            27   1              58.600        28
      26            27   2              52.486        21
      27            27   3              30.179        28
      28            28   1              39.526        21
      29            28   2              20.318        10
      30            28   3              20.529        21
 31  7
       1             6   1              10.217         9
       2             6   2               5.987         6
       3             6   3               1.004         1
       4             8   1               9.428         9
       5             8   2               4.236         4
       6            12   1               1.428         1
       7            12   2               2.010         2
       8            14   1              11.102         9
       9            14   2               5.847         6
      10            14   3               1.003         1
      11            16   1              10.109         9
      12            16   2               5.375         4
      13            16   3               9.328         9
      14            20   1               2.650         1
      15            20   2               3.461         2
      16            22   1              62.468        21
      17            22   2              83.143        28
      18            22   3              24.985        21
      19            24   1              28.075         7
      20            24   2              18.619         6
      21            24   3              31.289        25
      22            26   1              51.909        25
      23            26   2              66.949        30
      24            26   3              28.310        25
      25            27   1              55.940        28
      26            27   2              50.595        21
      27            27   3              29.496        28
      28            28   1              38.554        21
      29            28   2              19.492        10
      30            28   3              20.218        21
 31  8
       1             6   1              10.131         9
       2             6   2               5.980         6
       3             6   3               1.003         1
       4             8   1               9.374         9
       5             8   2               4.199         4
       6            12   1               1.334         1
       7            12   2               2.007         2
       8            14   1              10.949         9
       9            14   2               5.838         6
      10            14   3               1.002         1
      11            16   1              10.021         9
      12            16   2               5.247         4
      13            16   3               9.232         9
      14            20   1               2.332         1
      15            20   2               3.335         2
      16            22   1              58.264        21
      17            22   2              80.934        28
      18            22   3              24.643        21
      19            24   1              25.638         7
      20            24   2              17.139         6
      21            24   3              30.384        25
      22            26   1              48.995        25
      23            26   2              64.731        30
      24            26   3              27.636        25
      25            27   1              53.729        28
      26            27   2              48.908        21
      27            27   3              28.895        28
      28            28   1              37.776        21
      29            28   2              18.754        10
      30            28   3              19.938        21
 31  9
       1             6   1              10.050         9
       2             6   2               5.974         6
       3             6   3               1.002         1
       4             8   1               9.325         9
       5             8   2               4.167         4
       6            12   1               1.267         1
       7            12   2               2.005         2
       8            14   1              10.822         9
       9            14   2               5.829         6
      10            14   3               1.002         1
      11            16   1               9.937         9
      12            16   2               5.129         4
      13            16   3               9.138         9
      14            20   1               2.100         1
      15            20   2               3.220         2
      16            22   1              54.768        21
      17            22   2              78.862        28
      18            22   3              24.318        21
      19            24   1              23.603         7
      20            24   2              15.834         6
      21            24   3              29.563        25
      22            26   1              46.513        25
      23            26   2              62.698        30
      24            26   3              27.031        25
      25            27   1              51.796        28
      26            27   2              47.326        21
      27            27   3              28.338        28
      28            28   1              37.123        21
      29            28   2              18.059        10
      30            28   3              19.673        21
 31 10
       1             6   1               9.960         9
       2             6   2               5.968         6
       3             6   3               1.001         1
       4             8   1               9.270         9
       5             8   2               4.136         4
       6            12   1               1.212         1
       7            12   2               2.003         2
       8            14   1              10.693         9
       9            14   2               5.820         6
      10            14   3               1.001         1
      11            16   1               9.842         9
