3.697183877670519905e+03 1.129752999999999920e-15
3.701459667201499997e+03 1.363599000000000092e-15
3.705735456732480088e+03 1.768866000000000017e-15
3.710011246263460180e+03 1.707527999999999926e-15
3.714287035794439817e+03 1.914718000000000045e-15
3.718562825325409904e+03 2.226542000000000120e-15
3.722838614856389995e+03 2.072167999999999872e-15
3.727114404387370087e+03 2.240366999999999906e-15
3.731390193918350178e+03 2.481614999999999995e-15
3.735665983449329815e+03 2.734467000000000184e-15
3.739941772980309906e+03 2.578403000000000100e-15
3.744217562511289998e+03 2.733861999999999852e-15
3.748493352042270089e+03 3.041746999999999923e-15
3.752769141573250181e+03 3.189567999999999846e-15
3.757044931104229818e+03 3.024012999999999860e-15
3.761320720635209909e+03 3.487226999999999818e-15
3.765596510166190001e+03 3.986672000000000186e-15
3.769872299697170092e+03 3.837883000000000205e-15
3.774148089228150184e+03 3.998318000000000218e-15
3.778423878759129821e+03 4.701744999999999647e-15
3.782699668290099908e+03 4.726265000000000290e-15
3.786975457821079999e+03 4.553133000000000142e-15
3.791251247352060091e+03 5.025325999999999885e-15
3.795527036883040182e+03 5.412361000000000070e-15
3.799802826414019819e+03 5.568169000000000096e-15
3.804078615944999910e+03 5.489191999999999996e-15
3.808354405475980002e+03 5.812613999999999673e-15
3.812630195006960093e+03 6.280654000000000076e-15
3.816905984537940185e+03 6.534364999999999832e-15
3.821181774068919822e+03 6.501126999999999744e-15
3.825457563599899913e+03 6.534236000000000180e-15
3.829733353130880005e+03 6.871003999999999897e-15
3.834009142661860096e+03 6.904497999999999648e-15
3.838284932192830183e+03 6.974268999999999811e-15
3.842560721723809820e+03 7.486211000000000429e-15
3.846836511254789912e+03 7.563334000000000637e-15
3.851112300785770003e+03 7.559061999999999845e-15
3.855388090316750095e+03 7.661688999999999452e-15
3.859663879847730186e+03 7.663970000000000563e-15
3.863939669378709823e+03 7.595348000000000214e-15
3.868215458909689914e+03 7.545764000000000630e-15
3.872491248440670006e+03 7.440749000000000244e-15
3.876767037971650097e+03 7.294704999999999877e-15
3.881042827502630189e+03 7.269682000000000653e-15
3.885318617033609826e+03 7.150996000000000365e-15
3.889594406564589917e+03 7.039639000000000319e-15
3.893870196095570009e+03 7.150965999999999455e-15
3.898145985626550100e+03 7.075715999999999662e-15
3.902421775157520187e+03 7.027179999999999932e-15
3.906697564688499824e+03 7.213252999999999673e-15
3.910973354219479916e+03 7.049941999999999966e-15
3.915249143750460007e+03 6.846205999999999607e-15
3.919524933281440099e+03 6.770889999999999864e-15
3.923800722812420190e+03 6.800746999999999671e-15
3.928076512343399827e+03 6.806822000000000070e-15
3.932352301874379918e+03 6.741954999999999720e-15
3.936628091405360010e+03 6.567667000000000230e-15
3.940903880936340101e+03 6.454717999999999664e-15
3.945179670467320193e+03 6.515383000000000029e-15
3.949455459998299830e+03 6.664855999999999924e-15
3.953731249529279921e+03 6.649753999999999704e-15
3.958007039060260013e+03 6.366519000000000141e-15
3.962282828591230100e+03 6.240826999999999834e-15
3.966558618122210191e+03 6.132506999999999683e-15
3.970834407653189828e+03 6.065673000000000064e-15
3.975110197184169920e+03 6.206719000000000187e-15
3.979385986715150011e+03 6.355406000000000388e-15
3.983661776246130103e+03 6.540068999999999973e-15
3.987937565777110194e+03 6.699262000000000350e-15
3.992213355308089831e+03 6.816210000000000372e-15
3.996489144839069922e+03 6.843828000000000183e-15
4.000764934370050014e+03 7.018752000000000341e-15
4.005040723901030105e+03 7.145001000000000551e-15
4.009316513432010197e+03 7.206669000000000195e-15
4.013592302962989834e+03 7.476868000000000703e-15
4.017868092493969925e+03 7.565931999999999896e-15
4.022143882024940012e+03 7.611580999999999546e-15
4.026419671555920104e+03 7.777511999999999283e-15
4.030695461086900195e+03 7.996212999999999284e-15
4.034971250617879832e+03 8.017238000000000449e-15
4.039247040148859924e+03 7.898599999999999408e-15
4.043522829679840015e+03 8.245723999999999485e-15
4.047798619210820107e+03 8.424170000000000570e-15
4.052074408741800198e+03 8.211149000000000298e-15
4.056350198272779835e+03 8.149893000000000630e-15
4.060625987803759926e+03 8.149653999999999483e-15
4.064901777334740018e+03 8.259055000000000647e-15
4.069177566865720109e+03 8.141892000000000680e-15
4.073453356396700201e+03 8.026694000000000341e-15
4.077729145927669833e+03 8.007159000000000705e-15
4.082004935458649925e+03 7.903299000000000631e-15
4.086280724989630016e+03 7.833956000000000718e-15
4.090556514520610108e+03 7.642406000000000199e-15
4.094832304051590199e+03 7.648541999999999871e-15
4.099108093582570291e+03 7.734933000000000687e-15
4.103383883113549928e+03 7.574442999999999533e-15
4.107659672644529564e+03 7.468406000000000133e-15
4.111935462175510111e+03 7.495881999999999477e-15
4.116211251706489747e+03 7.594590999999999244e-15
4.120487041237470294e+03 7.524852999999999451e-15
4.124762830768449930e+03 7.386468000000000654e-15
4.129038620299429567e+03 7.522351000000000263e-15
4.133314409830410113e+03 7.491303000000000315e-15
4.137590199361389750e+03 7.327944999999999604e-15
4.141865988892360292e+03 7.244158999999999942e-15
4.146141778423339929e+03 7.250294999999999615e-15
4.150417567954319566e+03 7.229663000000000269e-15
4.154693357485300112e+03 7.118400999999999685e-15
4.158969147016279749e+03 7.008750000000000144e-15
4.163244936547260295e+03 6.784216000000000349e-15
4.167520726078239932e+03 6.642692000000000300e-15
4.171796515609219568e+03 6.533478999999999999e-15
4.176072305140200115e+03 6.470722999999999813e-15
4.180348094671179751e+03 6.240002000000000062e-15
4.184623884202160298e+03 5.942226000000000250e-15
4.188899673733139934e+03 5.929810000000000010e-15
4.193175463264119571e+03 5.972613000000000086e-15
4.197451252795100118e+03 5.759240000000000080e-15
4.201727042326069750e+03 5.433024000000000145e-15
4.206002831857050296e+03 5.230605000000000119e-15
4.210278621388029933e+03 5.186977000000000271e-15
4.214554410919009570e+03 4.989540000000000215e-15
4.218830200449990116e+03 4.818012000000000004e-15
4.223105989980969753e+03 4.784139999999999677e-15
4.227381779511950299e+03 4.695769000000000356e-15
4.231657569042929936e+03 4.587599999999999840e-15
4.235933358573909572e+03 4.447354999999999866e-15
4.240209148104890119e+03 4.322928999999999607e-15
4.244484937635869755e+03 4.198354999999999961e-15
4.248760727166850302e+03 4.159406000000000204e-15
4.253036516697829938e+03 4.122321000000000115e-15
4.257312306228809575e+03 4.137482999999999788e-15
4.261588095759790122e+03 4.025950999999999695e-15
4.265863885290759754e+03 4.091045000000000196e-15
4.270139674821740300e+03 4.001201000000000229e-15
4.274415464352719937e+03 4.060751000000000181e-15
4.278691253883699574e+03 4.159337000000000005e-15
4.282967043414680120e+03 4.027460000000000169e-15
4.287242832945659757e+03 4.024144000000000018e-15
4.291518622476640303e+03 4.164024000000000232e-15
4.295794412007619940e+03 4.302236000000000199e-15
4.300070201538599576e+03 4.397873000000000061e-15
4.304345991069580123e+03 4.517052999999999761e-15
4.308621780600559759e+03 4.598477000000000273e-15
4.312897570131540306e+03 4.673666000000000005e-15
4.317173359662519943e+03 4.827861999999999957e-15
4.321449149193499579e+03 4.927607000000000161e-15
4.325724938724480126e+03 4.960351999999999867e-15
4.330000728255449758e+03 5.127761000000000139e-15
4.334276517786430304e+03 5.284292000000000157e-15
4.338552307317409941e+03 5.271831999999999951e-15
4.342828096848389578e+03 5.327670000000000051e-15
4.347103886379370124e+03 5.472676000000000341e-15
4.351379675910349761e+03 5.408019999999999868e-15
4.355655465441330307e+03 5.373859000000000297e-15
4.359931254972309944e+03 5.351174999999999631e-15
4.364207044503289580e+03 5.445039000000000006e-15
4.368482834034270127e+03 5.481726999999999785e-15
4.372758623565249763e+03 5.509960999999999920e-15
4.377034413096230310e+03 5.574484999999999704e-15
4.381310202627209947e+03 5.661124000000000046e-15
4.385585992158189583e+03 5.828277999999999685e-15
4.389861781689160125e+03 5.944789000000000288e-15
4.394137571220139762e+03 6.073130999999999958e-15
4.398413360751120308e+03 6.205484999999999899e-15
4.402689150282099945e+03 6.317893999999999869e-15
4.406964939813079582e+03 6.479385999999999693e-15
4.411240729344060128e+03 6.605740999999999752e-15
4.415516518875039765e+03 6.834536999999999772e-15
4.419792308406020311e+03 6.959436999999999889e-15
4.424068097936999948e+03 7.022831000000000382e-15
4.428343887467979584e+03 7.211575000000000437e-15
4.432619676998960131e+03 7.266099000000000453e-15
4.436895466529939767e+03 7.327453999999999652e-15
4.441171256060920314e+03 7.514844999999999545e-15
4.445447045591889946e+03 7.628728999999999800e-15
4.449722835122869583e+03 7.675479000000000017e-15
4.453998624653850129e+03 7.829762000000000083e-15
4.458274414184829766e+03 7.966790000000000226e-15
4.462550203715810312e+03 7.822015000000000156e-15
4.466825993246789949e+03 7.777558000000000467e-15
4.471101782777769586e+03 7.848988000000000131e-15
4.475377572308750132e+03 7.880567000000000718e-15
4.479653361839729769e+03 7.807759999999999691e-15
4.483929151370710315e+03 7.853084999999999298e-15
4.488204940901689952e+03 7.973322999999999419e-15
4.492480730432669588e+03 7.854376000000000368e-15
4.496756519963650135e+03 7.776617999999999312e-15
4.501032309494619767e+03 7.778333999999999595e-15
4.505308099025610318e+03 7.712775999999999803e-15
4.509583888556579950e+03 7.671377999999999992e-15
4.513859678087559587e+03 7.611374000000000526e-15
4.518135467618540133e+03 7.559455999999999907e-15
4.522411257149519770e+03 7.563836000000000187e-15
4.526687046680500316e+03 7.503962999999999223e-15
4.530962836211479953e+03 7.400511999999999665e-15
4.535238625742459590e+03 7.357158000000000184e-15
4.539514415273440136e+03 7.309558999999999782e-15
4.543790204804419773e+03 7.173370999999999866e-15
4.548065994335400319e+03 6.984972999999999837e-15
4.552341783866379956e+03 6.934032000000000021e-15
4.556617573397359592e+03 6.866009999999999722e-15
4.560893362928340139e+03 6.733190999999999880e-15
4.565169152459309771e+03 6.587062999999999648e-15
4.569444941990290317e+03 6.456883000000000361e-15
4.573720731521269954e+03 6.351464000000000136e-15
4.577996521052249591e+03 6.130568999999999926e-15
4.582272310583230137e+03 5.933977999999999805e-15
4.586548100114209774e+03 5.828626999999999959e-15
4.590823889645190320e+03 5.611367999999999874e-15
4.595099679176169957e+03 5.450992000000000283e-15
4.599375468707149594e+03 5.328664999999999981e-15
4.603651258238130140e+03 5.182408999999999918e-15
4.607927047769109777e+03 5.078369999999999727e-15
4.612202837300090323e+03 4.964321999999999812e-15
4.616478626831069960e+03 4.849198000000000349e-15
4.620754416362049597e+03 4.748240999999999841e-15
4.625030205893020138e+03 4.739339000000000392e-15
4.629305995423999775e+03 4.675009000000000390e-15
4.633581784954980321e+03 4.675440999999999920e-15
4.637857574485959958e+03 4.705221000000000179e-15
4.642133364016939595e+03 4.689312000000000102e-15
4.646409153547920141e+03 4.662690999999999861e-15
4.650684943078899778e+03 4.638215999999999794e-15
4.654960732609880324e+03 4.619176000000000178e-15
4.659236522140859961e+03 4.604231000000000090e-15
4.663512311671839598e+03 4.616583999999999840e-15
4.667788101202820144e+03 4.609361000000000235e-15
4.672063890733799781e+03 4.432868999999999969e-15
4.676339680264780327e+03 4.335921000000000272e-15
4.680615469795759964e+03 4.238418000000000313e-15
4.684891259326729596e+03 4.178484000000000077e-15
4.689167048857710142e+03 4.101582000000000312e-15
4.693442838388689779e+03 4.048274999999999700e-15
4.697718627919670325e+03 3.944991999999999871e-15
4.701994417450649962e+03 3.874927999999999607e-15
4.706270206981629599e+03 3.823210000000000055e-15
4.710545996512610145e+03 3.753473999999999902e-15
4.714821786043589782e+03 3.707081999999999916e-15
4.719097575574570328e+03 3.697683000000000017e-15
4.723373365105549965e+03 3.633102000000000241e-15
4.727649154636529602e+03 3.627433000000000108e-15
4.731924944167510148e+03 3.655689000000000227e-15
4.736200733698489785e+03 3.606556999999999727e-15
4.740476523229470331e+03 3.596923000000000329e-15
4.744752312760449968e+03 3.648895999999999724e-15
4.749028102291419600e+03 3.653797999999999897e-15
4.753303891822400146e+03 3.653713000000000212e-15
4.757579681353379783e+03 3.650691999999999803e-15
4.761855470884360329e+03 3.639737000000000002e-15
4.766131260415339966e+03 3.754475000000000330e-15
4.770407049946319603e+03 3.760428999999999637e-15
4.774682839477300149e+03 3.688959999999999895e-15
4.778958629008279786e+03 3.731671999999999789e-15
4.783234418539260332e+03 3.764023000000000224e-15
4.787510208070239969e+03 3.688039000000000052e-15
4.791785997601219606e+03 3.649043999999999899e-15
4.796061787132200152e+03 3.671529000000000106e-15
4.800337576663179789e+03 3.667440000000000287e-15
4.804613366194160335e+03 3.583847999999999618e-15
4.808889155725139972e+03 3.519483999999999821e-15
4.813164945256109604e+03 3.508099999999999950e-15
4.817440734787090150e+03 3.522350999999999952e-15
4.821716524318069787e+03 3.498361999999999948e-15
4.825992313849050333e+03 3.387823000000000145e-15
4.830268103380029970e+03 3.312787999999999903e-15
4.834543892911009607e+03 3.303275000000000019e-15
4.838819682441990153e+03 3.313021999999999978e-15
4.843095471972969790e+03 3.280791999999999846e-15
4.847371261503950336e+03 3.231200000000000125e-15
4.851647051034929973e+03 3.249355000000000121e-15
4.855922840565909610e+03 3.275879999999999896e-15
4.860198630096890156e+03 3.291900000000000105e-15
4.864474419627869793e+03 3.381864000000000160e-15
4.868750209158850339e+03 3.478719000000000035e-15
4.873025998689819971e+03 3.487403000000000079e-15
4.877301788220799608e+03 3.491789000000000068e-15
4.881577577751780154e+03 3.554677999999999974e-15
4.885853367282759791e+03 3.620813000000000013e-15
4.890129156813740337e+03 3.645028000000000348e-15
4.894404946344719974e+03 3.729883000000000028e-15
4.898680735875699611e+03 3.815091000000000051e-15
4.902956525406680157e+03 3.911915999999999805e-15
4.907232314937659794e+03 3.980893999999999957e-15
4.911508104468640340e+03 3.998438999999999732e-15
4.915783893999619977e+03 4.029353000000000139e-15
4.920059683530599614e+03 4.085178000000000213e-15
4.924335473061580160e+03 4.156470000000000268e-15
4.928611262592559797e+03 4.224113000000000172e-15
4.932887052123530339e+03 4.241613999999999981e-15
4.937162841654509975e+03 4.245447000000000136e-15
4.941438631185489612e+03 4.304025999999999781e-15
4.945714420716470158e+03 4.308489000000000106e-15
4.949990210247449795e+03 4.346162000000000038e-15
4.954265999778430341e+03 4.417104999999999818e-15
4.958541789309409978e+03 4.427383000000000022e-15
4.962817578840389615e+03 4.499275000000000126e-15
4.967093368371370161e+03 4.551832000000000084e-15
4.971369157902349798e+03 4.562519000000000015e-15
4.975644947433330344e+03 4.661967000000000049e-15
4.979920736964309981e+03 4.724514999999999818e-15
4.984196526495289618e+03 4.799631000000000071e-15
4.988472316026270164e+03 4.907996999999999828e-15
4.992748105557239796e+03 4.971922999999999992e-15
4.997023895088220343e+03 5.103416000000000332e-15
5.001299684619199979e+03 5.179688999999999747e-15
5.005575474150179616e+03 5.216760999999999810e-15
5.009851263681160162e+03 5.332624000000000328e-15
5.014127053212139799e+03 5.457053000000000047e-15
5.018402842743120345e+03 5.516532000000000160e-15
5.022678632274099982e+03 5.638160000000000093e-15
5.026954421805079619e+03 5.774430000000000234e-15
5.031230211336060165e+03 5.829441000000000134e-15
5.035506000867039802e+03 5.899634999999999870e-15
5.039781790398020348e+03 6.016998000000000116e-15
5.044057579928999985e+03 6.066015000000000021e-15
5.048333369459979622e+03 6.022729000000000130e-15
5.052609158990960168e+03 6.081618999999999791e-15
5.056884948521939805e+03 6.096559999999999811e-15
5.061160738052910347e+03 6.073758999999999699e-15
5.065436527583889983e+03 6.157360000000000325e-15
5.069712317114869620e+03 6.193434000000000209e-15
5.073988106645850166e+03 6.125932000000000163e-15
5.078263896176829803e+03 6.189598999999999625e-15
5.082539685707810349e+03 6.265915999999999796e-15
5.086815475238789986e+03 6.221310000000000112e-15
5.091091264769769623e+03 6.181066000000000005e-15
5.095367054300750169e+03 6.227852999999999872e-15
5.099642843831729806e+03 6.269319000000000061e-15
5.103918633362710352e+03 6.313996000000000372e-15
5.108194422893689989e+03 6.347776999999999727e-15
5.112470212424669626e+03 6.376978000000000101e-15
5.116746001955640168e+03 6.368251999999999730e-15
5.121021791486619804e+03 6.319798000000000225e-15
5.125297581017600351e+03 6.291675999999999647e-15
5.129573370548579987e+03 6.216573000000000209e-15
5.133849160079559624e+03 6.162492000000000110e-15
5.138124949610540170e+03 6.077887000000000385e-15
5.142400739141519807e+03 5.979935000000000011e-15
5.146676528672500353e+03 5.904213999999999821e-15
5.150952318203479990e+03 5.787002999999999818e-15
5.155228107734459627e+03 5.655832999999999700e-15
5.159503897265440173e+03 5.610253000000000249e-15
5.163779686796419810e+03 5.542389999999999722e-15
5.168055476327400356e+03 5.383214000000000229e-15
5.172331265858379993e+03 5.280388999999999983e-15
5.176607055389349625e+03 5.213570000000000031e-15
5.180882844920330172e+03 5.113254999999999899e-15
5.185158634451309808e+03 5.040191000000000177e-15
5.189434423982290355e+03 5.051738999999999709e-15
5.193710213513269991e+03 5.013386999999999752e-15
5.197986003044249628e+03 4.851078000000000293e-15
5.202261792575230174e+03 4.823768000000000250e-15
5.206537582106209811e+03 4.825751999999999613e-15
5.210813371637190357e+03 4.722656000000000038e-15
5.215089161168169994e+03 4.723021999999999618e-15
5.219364950699149631e+03 4.692540000000000319e-15
5.223640740230130177e+03 4.651490000000000175e-15
5.227916529761109814e+03 4.617463999999999964e-15
5.232192319292090360e+03 4.642488999999999617e-15
5.236468108823069997e+03 4.671712999999999793e-15
5.240743898354039629e+03 4.671051999999999683e-15
5.245019687885020176e+03 4.668636000000000000e-15
5.249295477415999812e+03 4.677533000000000349e-15
5.253571266946980359e+03 4.749354999999999646e-15
5.257847056477959995e+03 4.823595999999999662e-15
5.262122846008939632e+03 4.810967999999999726e-15
5.266398635539920178e+03 4.785671000000000136e-15
5.270674425070899815e+03 4.814729000000000222e-15
5.274950214601880361e+03 4.808144000000000136e-15
5.279226004132859998e+03 4.859298000000000257e-15
5.283501793663839635e+03 4.882643000000000245e-15
5.287777583194820181e+03 4.864250000000000106e-15
5.292053372725799818e+03 4.918606000000000392e-15
5.296329162256780364e+03 4.831368999999999641e-15
5.300604951787749997e+03 4.768404999999999827e-15
5.304880741318729633e+03 4.827800000000000075e-15
5.309156530849710180e+03 4.770975000000000182e-15
5.313432320380689816e+03 4.663518999999999881e-15
5.317708109911670363e+03 4.714634999999999744e-15
5.321983899442649999e+03 4.701414999999999896e-15
5.326259688973629636e+03 4.618455999999999646e-15
5.330535478504610182e+03 4.498573000000000297e-15
5.334811268035589819e+03 4.441482000000000175e-15
5.339087057566570365e+03 4.403670000000000025e-15
5.343362847097550002e+03 4.324893000000000204e-15
5.347638636628529639e+03 4.249779000000000380e-15
5.351914426159510185e+03 4.202853000000000296e-15
5.356190215690489822e+03 4.142880999999999802e-15
5.360466005221460364e+03 4.078934000000000264e-15
5.364741794752440001e+03 4.071328000000000195e-15
5.369017584283419637e+03 4.054537000000000353e-15
5.373293373814400184e+03 4.012564999999999757e-15
5.377569163345379820e+03 3.989525000000000077e-15
5.381844952876360367e+03 3.993407000000000087e-15
5.386120742407340003e+03 4.019001999999999668e-15
5.390396531938319640e+03 4.044696000000000357e-15
5.394672321469300186e+03 4.031552000000000237e-15
5.398948111000279823e+03 4.084511000000000394e-15
5.403223900531260369e+03 4.152189000000000307e-15
5.407499690062240006e+03 4.195537999999999900e-15
5.411775479593219643e+03 4.295231999999999820e-15
5.416051269124200189e+03 4.374852999999999935e-15
5.420327058655169822e+03 4.483843000000000154e-15
5.424602848186150368e+03 4.525880999999999912e-15
5.428878637717130005e+03 4.588672000000000107e-15
5.433154427248109641e+03 4.714068000000000064e-15
5.437430216779090188e+03 4.810478000000000383e-15
5.441706006310069824e+03 4.906160999999999851e-15
5.445981795841050371e+03 5.030889999999999989e-15
5.450257585372030007e+03 5.140068000000000281e-15
5.454533374903009644e+03 5.266477000000000084e-15
5.458809164433990190e+03 5.360307000000000269e-15
5.463084953964969827e+03 5.392654999999999666e-15
5.467360743495950373e+03 5.449319999999999967e-15
5.471636533026930010e+03 5.502116000000000283e-15
5.475912322557909647e+03 5.517912000000000195e-15
5.480188112088880189e+03 5.552451000000000340e-15
5.484463901619859826e+03 5.586418999999999949e-15
5.488739691150840372e+03 5.577704999999999784e-15
5.493015480681820009e+03 5.592348999999999633e-15
5.497291270212799645e+03 5.638494999999999732e-15
5.501567059743780192e+03 5.643847999999999960e-15
5.505842849274759828e+03 5.631636000000000068e-15
5.510118638805740375e+03 5.644354000000000367e-15
5.514394428336720011e+03 5.701838999999999761e-15
5.518670217867699648e+03 5.753306000000000327e-15
5.522946007398680194e+03 5.730878000000000114e-15
5.527221796929659831e+03 5.747236999999999637e-15
5.531497586460640377e+03 5.762679999999999994e-15
5.535773375991620014e+03 5.797587000000000149e-15
5.540049165522589647e+03 5.757794999999999916e-15
5.544324955053570193e+03 5.818211000000000146e-15
5.548600744584549830e+03 5.883607999999999738e-15
5.552876534115530376e+03 5.893430999999999819e-15
5.557152323646510013e+03 5.895939000000000292e-15
5.561428113177489649e+03 5.884267000000000209e-15
5.565703902708470196e+03 5.850772999999999669e-15
5.569979692239449832e+03 5.783834999999999842e-15
5.574255481770430379e+03 5.792101000000000201e-15
5.578531271301410015e+03 5.783264999999999914e-15
5.582807060832389652e+03 5.712317000000000244e-15
5.587082850363370198e+03 5.632474999999999686e-15
5.591358639894349835e+03 5.576110999999999624e-15
5.595634429425330381e+03 5.512932999999999685e-15
5.599910218956300014e+03 5.464829000000000275e-15
5.604186008487279651e+03 5.454039999999999775e-15
5.608461798018260197e+03 5.452233999999999919e-15
5.612737587549239834e+03 5.410806999999999808e-15
5.617013377080220380e+03 5.382418999999999789e-15
5.621289166611200017e+03 5.371020000000000252e-15
5.625564956142179653e+03 5.278006999999999701e-15
5.629840745673160200e+03 5.259707999999999993e-15
5.634116535204139836e+03 5.263081000000000137e-15
5.638392324735120383e+03 5.135679000000000044e-15
5.642668114266100019e+03 5.099505999999999840e-15
5.646943903797079656e+03 5.101918000000000243e-15
5.651219693328060202e+03 5.131919000000000156e-15
5.655495482859029835e+03 5.086205000000000376e-15
5.659771272390020386e+03 4.993680000000000317e-15
5.664047061921000022e+03 4.963672000000000087e-15
5.668322851451969655e+03 4.946946000000000375e-15
5.672598640982950201e+03 4.923099000000000049e-15
5.676874430513929838e+03 4.874942999999999745e-15
5.681150220044910384e+03 4.840707000000000267e-15
5.685426009575890021e+03 4.834012000000000264e-15
5.689701799106869657e+03 4.839335000000000370e-15
5.693977588637850204e+03 4.842153000000000252e-15
5.698253378168829840e+03 4.796718999999999758e-15
5.702529167699810387e+03 4.772342000000000191e-15
5.706804957230790023e+03 4.685645999999999856e-15
5.711080746761769660e+03 4.687863999999999688e-15
5.715356536292750206e+03 4.779590000000000028e-15
5.719632325823729843e+03 4.778336000000000185e-15
5.723908115354710390e+03 4.804424000000000147e-15
5.728183904885680022e+03 4.858326999999999950e-15
5.732459694416659659e+03 4.881043000000000377e-15
5.736735483947640205e+03 4.889895999999999970e-15
5.741011273478619842e+03 4.908446000000000242e-15
5.745287063009600388e+03 4.927305999999999922e-15
5.749562852540580025e+03 4.944254999999999716e-15
5.753838642071559661e+03 4.954836999999999619e-15
5.758114431602540208e+03 5.009166999999999853e-15
5.762390221133519844e+03 5.100328000000000152e-15
5.766666010664500391e+03 5.157426999999999623e-15
5.770941800195480027e+03 5.210708000000000183e-15
5.775217589726459664e+03 5.272915999999999635e-15
5.779493379257440210e+03 5.315222999999999871e-15
5.783769168788419847e+03 5.333001000000000295e-15
5.788044958319400394e+03 5.358450999999999949e-15
5.792320747850370026e+03 5.430397999999999617e-15
5.796596537381349663e+03 5.484607000000000337e-15
5.800872326912330209e+03 5.549923000000000312e-15
5.805148116443309846e+03 5.625281000000000382e-15
5.809423905974290392e+03 5.664656999999999782e-15
5.813699695505270029e+03 5.699199999999999996e-15
5.817975485036249665e+03 5.752774999999999688e-15
5.822251274567230212e+03 5.806692999999999946e-15
5.826527064098209848e+03 5.826264000000000201e-15
5.830802853629190395e+03 5.824669000000000221e-15
5.835078643160170031e+03 5.848371999999999652e-15
5.839354432691149668e+03 5.912596999999999626e-15
5.843630222222130215e+03 5.928446000000000251e-15
5.847906011753099847e+03 5.852904000000000176e-15
