
                  LOG R/RS     LOG L/LS         VEL LB          TB

                   4.334       9.050           16700.0       10000.0

        6   C      0.000800     0.000800     0.001339
        8   O      0.548604     0.548603     0.689334
       12   MG     0.100000     0.100000     0.082714
       14   SI     0.250000     0.250000     0.178947
       16   S      0.045000     0.045000     0.028218
       20   CA     0.010001     0.010001     0.005016
       22   TI     0.000140     0.000140     0.000059
       24   CR     0.000700     0.000700     0.000271
       26   FE     0.008000     0.008000     0.002880
       27   CO     0.009797     0.009797     0.003342
       28   NI     0.004581     0.004581     0.001569
       31   GA     0.014935     0.014935     0.004289
       32   GE     0.007443     0.007443     0.002022

     No. of ions =  30            Total No. Included = 47820

    0.141  2347.970  2516.4068  FE II       -2.64   -21308.04   -2.987
    1.211  2351.437  2516.5609  CO II       -3.41   -27484.61   -2.128
    0.064  2367.177  2516.8050  CR III      -7.07   -56993.08   -1.456
   24.957  2347.236  2517.1352  FE II       -2.78   -22409.85   -0.545
    3.370  2350.202  2517.2201  FE II       -3.22   -25981.63   -1.214
    2.780  2352.248  2517.3357  CO II       -3.49   -28112.06   -1.710
    0.137  2346.185  2517.4375  TI II       -0.13    -1087.32   -1.340
   28.574  2349.428  2517.4376  CO II       -3.14   -25317.65   -0.798
    0.056  2360.020  2517.9714  FE II        6.22    50187.81   -0.479
    0.057  2361.076  2518.1790  CO II        6.48    52229.92   -0.906
    0.146  2357.991  2518.2658  CR II        5.83    47040.35    0.511
   37.897  2349.074  2519.0480  FE II       -3.39   -27314.92    0.127
    0.391  2350.933  2519.0715  FE II       -2.81   -22637.21   -2.435
    0.092  2350.835  2519.1025  CR II       -3.75   -30218.81   -1.646
    1.968  2342.213  2519.1036  FE II       -0.30    -2430.10   -3.421
    0.069  2347.195  2519.2019  SI I        -0.01      -77.11   -0.890
    2.234  2352.645  2519.4090  FE II       -3.34   -26932.75   -1.320
   90.662  2331.820  2519.8230  CO II       -1.33   -10708.47   -0.760
    0.180  2359.597  2520.2639  FE II        4.82    38858.96   -0.868
    2.685  2357.682  2520.3530  NI II       -3.60   -29070.93   -2.086
    0.249  2356.740  2520.5275  FE II       -4.49   -36252.92   -1.525
    0.324  2352.639  2520.6454  CR II       -3.87   -31219.35   -1.015
    4.163  2353.502  2520.6748  FE II       -3.27   -26352.77   -1.090
    0.326  2352.661  2520.7642  FE II       -2.86   -23031.30   -2.483
    3.098  2356.379  2520.8275  CO II       -3.87   -31199.52   -1.413
   27.363  2352.348  2521.0923  FE II       -3.42   -27620.41   -0.058
    0.232  2363.023  2521.2184  FE II        6.21    50075.91    0.127
    0.445  2362.902  2521.4850  FE II       -7.27   -58631.53    0.504
   19.185  2355.572  2521.8162  FE II       -4.15   -33501.25    0.228
   25.866  2351.489  2522.2007  FE II       -2.63   -21251.61   -0.624
   22.510  2356.229  2522.8922  FE II       -4.15   -33466.46    0.313
   34.244  2354.530  2522.9570  CO II       -3.42   -27585.31   -0.494
    0.066  2364.372  2522.9571  CO II        5.70    45972.17   -1.336
    0.333  2357.729  2523.1020  CO II       -3.46   -27902.37   -2.660
    0.196  2362.684  2523.2320  CR II        5.86    47227.24    0.652
    0.267  2362.628  2523.4430  FE II        4.85    39109.31   -0.678
    0.093  2351.765  2524.1076  SI I        -0.01      -77.11   -0.760
   50.350  2352.748  2524.6379  CO II       -3.01   -24267.57   -0.466
    0.218  2352.853  2524.6464  TI II       -0.12     -983.89   -1.150
   12.456  2357.601  2524.6744  CO II       -3.14   -25317.65   -1.247
  116.720  2323.963  2524.9682  CO II       -1.40   -11321.96    0.005
   37.237  2355.235  2525.0850  CO II       -2.98   -24074.60   -0.732
    3.657  2359.967  2525.1092  FE II       -4.15   -33501.25   -0.568
    0.699  2368.824  2525.2966  NI II        6.54    52738.45   -0.236
   77.111  2343.583  2525.3885  FE II       -2.63   -21251.61    0.389
    1.249  2353.794  2525.6119  TI II       -0.15    -1215.84   -0.370
    2.182  2358.475  2525.8602  FE II       -3.27   -26352.77   -1.380
    2.323  2362.116  2525.8626  FE II       -4.73   -38164.19   -0.395
    0.646  2364.798  2525.9193  FE II        4.79    38660.04   -0.328
    8.852  2360.840  2526.0415  CO II       -3.87   -31199.52   -0.933
   44.808  2353.032  2526.0755  FE II       -2.68   -21581.64   -0.243
    1.167  2358.646  2526.1103  FE II       -3.22   -25981.63   -1.686
   70.487  2347.048  2526.2948  FE II       -2.58   -20830.58    0.181
    0.068  2358.008  2526.7214  FE II       -2.78   -22409.85   -3.218
   16.130  2348.952  2526.8319  FE II       -0.35    -2837.95   -2.432
   52.519  2352.675  2527.1044  FE II       -2.66   -21430.36   -0.123
    9.792  2358.975  2527.1568  FE II       -3.20   -25805.33   -0.743
   10.743  2361.604  2527.4530  FE II       -4.15   -33501.25   -0.069
    0.078  2350.681  2527.5848  CR II       -1.49   -12032.58   -3.240
    1.436  2361.679  2527.6774  FE II       -3.81   -30764.48   -1.206
    9.704  2361.915  2527.7052  FE II       -4.15   -33466.46   -0.121
   13.692  2374.238  2527.8455  TI III      -4.74   -38198.95    0.211
   51.106  2355.912  2528.2270  CO II       -2.98   -24074.60   -0.470
    0.114  2355.914  2528.5080  SI I        -0.03     -223.16   -0.660
  135.773  2317.980  2528.6140  CO II       -1.22    -9812.96    0.324
    6.213  2364.831  2529.0779  FE II       -4.74   -38214.51    0.053
   14.379  2360.682  2529.2290  FE II       -3.24   -26170.18   -0.527
    0.441  2352.502  2529.4976  CR II       -1.51   -12147.82   -2.477
   69.773  2350.566  2529.5460  FE II       -2.81   -22637.21    0.334
   51.823  2355.197  2529.5584  FE II       -2.70   -21812.06   -0.103
    0.208  2357.584  2529.7594  TI II       -0.11     -908.02   -1.180
    0.251  2368.973  2529.8887  CR II        5.88    47464.55    0.776
    3.299  2364.500  2529.9308  FE II       -4.15   -33501.25   -0.616
   76.343  2348.788  2530.0897  CO II       -2.98   -24074.60    0.171
    0.460  2368.822  2530.1033  FE II        4.84    39013.21   -0.450
   25.976  2359.388  2530.1114  FE II       -2.83   -22810.36   -0.494
    0.106  2361.559  2530.2078  CR II       -3.86   -31168.58   -1.509
    0.125  2371.218  2530.2682  CO II        5.70    45972.17   -1.060
    0.536  2380.476  2531.0207  CR III      -7.02   -56651.37   -0.558
    1.869  2353.558  2531.0854  FE II       -0.35    -2837.95   -3.413
    0.852  2359.023  2531.2585  TI II       -0.13    -1087.32   -0.550
    1.690  2354.708  2531.8451  CR II       -1.53   -12303.86   -1.878
    0.698  2365.627  2532.5717  CO II       -3.09   -24886.57   -2.586
   68.217  2354.801  2533.6278  FE II       -2.66   -21430.36    0.180
   41.307  2363.104  2533.8133  CO II       -3.12   -25147.37   -0.568
   53.909  2360.615  2533.8395  CO II       -3.03   -24411.36   -0.387
    5.237  2356.955  2534.3331  CR II       -1.55   -12496.44   -1.361
