 31  1
       1             6   1              11.531         9
       2             6   2               6.189         6
       3             6   3               1.059         1
       4             8   1              10.173         9
       5             8   2               4.991         4
       6            12   1               6.498         1
       7            12   2               2.125         2
       8            14   1              17.137         9
       9            14   2               6.043         6
      10            14   3               1.057         1
      11            16   1              11.361         9
      12            16   2               7.174         4
      13            16   3              10.399         9
      14            20   1              11.711         1
      15            20   2               5.255         2
      16            22   1             132.841        21
      17            22   2             112.400        28
      18            22   3              29.215        21
      19            24   1              80.675         7
      20            24   2              47.359         6
      21            24   3              45.831        25
      22            26   1             106.553        25
      23            26   2             102.192        30
      24            26   3              40.042        25
      25            27   1              93.667        28
      26            27   2              74.287        21
      27            27   3              38.462        28
      28            28   1              53.573        21
      29            28   2              29.619        10
      30            28   3              23.995        21
 31  2
       1             6   1              11.500         9
       2             6   2               6.186         6
       3             6   3               1.058         1
       4             8   1              10.170         9
       5             8   2               4.991         4
       6            12   1               5.913         1
       7            12   2               2.109         2
       8            14   1              16.489         9
       9            14   2               6.025         6
      10            14   3               1.055         1
      11            16   1              11.312         9
      12            16   2               7.172         4
      13            16   3              10.398         9
      14            20   1              10.640         1
      15            20   2               5.202         2
      16            22   1             126.747        21
      17            22   2             111.734        28
      18            22   3              29.210        21
      19            24   1              77.567         7
      20            24   2              47.129         6
      21            24   3              45.819        25
      22            26   1             103.104        25
      23            26   2             101.798        30
      24            26   3              40.031        25
      25            27   1              91.273        28
      26            27   2              74.092        21
      27            27   3              38.455        28
      28            28   1              52.253        21
      29            28   2              29.544        10
      30            28   3              23.992        21
 31  3
       1             6   1              11.470         9
       2             6   2               6.183         6
       3             6   3               1.056         1
       4             8   1              10.166         9
       5             8   2               4.990         4
       6            12   1               5.329         1
       7            12   2               2.093         2
       8            14   1              15.842         9
       9            14   2               6.007         6
      10            14   3               1.054         1
      11            16   1              11.264         9
      12            16   2               7.170         4
      13            16   3              10.397         9
      14            20   1               9.572         1
      15            20   2               5.149         2
      16            22   1             120.662        21
      17            22   2             111.070        28
      18            22   3              29.205        21
      19            24   1              74.464         7
      20            24   2              46.900         6
      21            24   3              45.806        25
      22            26   1              99.662        25
      23            26   2             101.404        30
      24            26   3              40.020        25
      25            27   1              88.884        28
      26            27   2              73.897        21
      27            27   3              38.448        28
      28            28   1              50.936        21
      29            28   2              29.469        10
      30            28   3              23.989        21
 31  4
       1             6   1              11.426         9
       2             6   2               6.177         6
       3             6   3               1.054         1
       4             8   1              10.153         9
       5             8   2               4.977         4
       6            12   1               4.752         1
       7            12   2               2.079         2
       8            14   1              15.197         9
       9            14   2               5.988         6
      10            14   3               1.051         1
      11            16   1              11.207         9
      12            16   2               7.146         4
      13            16   3              10.385         9
      14            20   1               8.554         1
      15            20   2               5.083         2
      16            22   1             114.765        21
      17            22   2             110.171        28
      18            22   3              29.150        21
      19            24   1              71.122         7
      20            24   2              46.258         6
      21            24   3              45.589        25
      22            26   1              96.068        25
      23            26   2             100.587        30
      24            26   3              39.836        25
      25            27   1              86.418        28
      26            27   2              73.428        21
      27            27   3              38.318        28
      28            28   1              49.647        21
      29            28   2              29.277        10
      30            28   3              23.936        21
 31  5
       1             6   1              11.361         9
       2             6   2               6.165         6
       3             6   3               1.050         1
       4             8   1              10.126         9
       5             8   2               4.946         4
       6            12   1               4.174         1
       7            12   2               2.065         2
       8            14   1              14.544         9
       9            14   2               5.970         6
      10            14   3               1.048         1
      11            16   1              11.136         9
      12            16   2               7.087         4
      13            16   3              10.354         9
      14            20   1               7.570         1
      15            20   2               4.993         2
      16            22   1             108.821        21
      17            22   2             108.876        28
      18            22   3              29.018        21
      19            24   1              67.288         7
      20            24   2              44.982         6
      21            24   3              45.056        25
      22            26   1              92.080        25
      23            26   2              99.107        30
      24            26   3              39.383        25
      25            27   1              83.720        28
      26            27   2              72.529        21
      27            27   3              37.998        28
      28            28   1              48.341        21
      29            28   2              28.903        10
      30            28   3              23.806        21
 31  6
       1             6   1              11.274         9
       2             6   2               6.148         6
       3             6   3               1.044         1
       4             8   1              10.083         9
       5             8   2               4.895         4
       6            12   1               3.613         1
       7            12   2               2.052         2
       8            14   1              13.903         9
       9            14   2               5.952         6
      10            14   3               1.042         1
      11            16   1              11.051         9
      12            16   2               6.988         4
      13            16   3              10.303         9
      14            20   1               6.628         1
      15            20   2               4.878         2
      16            22   1             102.750        21
      17            22   2             107.120        28
      18            22   3              28.797        21
      19            24   1              62.915         7
      20            24   2              43.009         6
      21            24   3              44.169        25
      22            26   1              87.644        25
      23            26   2              96.887        30
      24            26   3              38.634        25
      25            27   1              80.748        28
      26            27   2              71.143        21
      27            27   3              37.467        28
      28            28   1              47.010        21
      29            28   2              28.322        10
      30            28   3              23.590        21
 31  7
       1             6   1              11.168         9
       2             6   2               6.127         6
       3             6   3               1.038         1
       4             8   1              10.026         9
       5             8   2               4.826         4
       6            12   1               3.085         1
       7            12   2               2.040         2
       8            14   1              13.297         9
       9            14   2               5.935         6
      10            14   3               1.036         1
      11            16   1              10.953         9
      12            16   2               6.850         4
      13            16   3              10.231         9
      14            20   1               5.732         1
      15            20   2               4.737         2
      16            22   1              96.485        21
      17            22   2             104.912        28
      18            22   3              28.490        21
      19            24   1              58.074         7
      20            24   2              40.422         6
      21            24   3              42.958        25
      22            26   1              82.788        25
      23            26   2              93.984        30
      24            26   3              37.617        25
      25            27   1              77.508        28
      26            27   2              69.298        21
      27            27   3              36.739        28
      28            28   1              45.654        21
      29            28   2              27.546        10
      30            28   3              23.294        21
 31  8
       1             6   1              11.039         9
       2             6   2               6.101         6
       3             6   3               1.030         1
       4             8   1               9.951         9
       5             8   2               4.736         4
       6            12   1               2.609         1
       7            12   2               2.030         2
       8            14   1              12.742         9
       9            14   2               5.917         6
      10            14   3               1.029         1
      11            16   1              10.839         9
      12            16   2               6.666         4
      13            16   3              10.132         9
      14            20   1               4.900         1
      15            20   2               4.565         2
      16            22   1              89.977        21
      17            22   2             102.135        28
      18            22   3              28.075        21
      19            24   1              52.721         7
      20            24   2              37.144         6
      21            24   3              41.367        25
      22            26   1              77.447        25
      23            26   2              90.274        30
      24            26   3              36.293        25
      25            27   1              73.940        28
      26            27   2              66.896        21
      27            27   3              35.780        28
      28            28   1              44.271        21
      29            28   2              26.531        10
      30            28   3              22.903        21
 31  9
       1             6   1              10.887         9
       2             6   2               6.072         6
       3             6   3               1.023         1
       4             8   1               9.857         9
       5             8   2               4.630         4
       6            12   1               2.210         1
       7            12   2               2.022         2
       8            14   1              12.263         9
       9            14   2               5.901         6
      10            14   3               1.021         1
      11            16   1              10.709         9
      12            16   2               6.434         4
      13            16   3              10.004         9
      14            20   1               4.171         1
      15            20   2               4.360         2
      16            22   1              83.380        21
      17            22   2              98.769        28
      18            22   3              27.548        21
      19            24   1              47.029         7
      20            24   2              33.280         6
      21            24   3              39.423        25
      22            26   1              71.751        25
      23            26   2              85.805        30
      24            26   3              34.697        25
      25            27   1              70.107        28
      26            27   2              63.942        21
      27            27   3              34.602        28
      28            28   1              42.897        21
      29            28   2              25.275        10
      30            28   3              22.420        21
 31 10
       1             6   1              10.721         9
       2             6   2               6.045         6
       3             6   3               1.016         1
       4             8   1               9.752         9
       5             8   2               4.518         4
       6            12   1               1.889         1
       7            12   2               2.015         2
       8            14   1              11.861         9
       9            14   2               5.886         6
      10            14   3               1.015         1
      11            16   1              10.565         9
      12            16   2               6.172         4
      13            16   3               9.851         9
      14            20   1               3.539         1
      15            20   2               4.134         2
      16            22   1              76.756        21
      17            22   2              94.972        28
      18            22   3              26.942        21
      19            24   1              41.318         7
      20            24   2              29.199         6
      21            24   3              37.295        25
      22            26   1              65.935        25
      23            26   2              80.918        30
      24            26   3              32.977        25
      25            27   1              66.129        28
      26            27   2              60.636        21
      27            27   3              33.300        28
      28            28   1              41.550        21
      29            28   2              23.860        10
      30            28   3              21.879        21
 31 11
       1             6   1              10.535         9
       2             6   2               6.019         6
       3             6   3               1.010         1
       4             8   1               9.632         9
       5             8   2               4.402         4
       6            12   1               1.625         1
       7            12   2               2.010         2
       8            14   1              11.502         9
       9            14   2               5.870         6
      10            14   3               1.009         1
      11            16   1              10.400         9
      12            16   2               5.876         4
      13            16   3               9.670         9
      14            20   1               2.961         1
      15            20   2               3.878         2
      16            22   1              69.731        21
      17            22   2              90.614        28
      18            22   3              26.239        21
      19            24   1              35.495         7
      20            24   2              24.951         6
      21            24   3              34.984        25
      22            26   1              59.827        25
      23            26   2              75.579        30
      24            26   3              31.146        25
      25            27   1              61.843        28
      26            27   2              56.921        21
      27            27   3              31.866        28
      28            28   1              40.153        21
      29            28   2              22.258        10
      30            28   3              21.270        21
 31 12
       1             6   1              10.331         9
       2             6   2               5.996         6
       3             6   3               1.005         1
       4             8   1               9.501         9
       5             8   2               4.291         4
       6            12   1               1.423         1
       7            12   2               2.006         2
       8            14   1              11.183         9
       9            14   2               5.853         6
      10            14   3               1.005         1
      11            16   1              10.211         9
      12            16   2               5.553         4
      13            16   3               9.455         9
      14            20   1               2.466         1
      15            20   2               3.595         2
      16            22   1              62.523        21
      17            22   2              85.696        28
      18            22   3              25.442        21
      19            24   1              29.816         7
      20            24   2              20.730         6
      21            24   3              32.569        25
      22            26   1              53.628        25
      23            26   2              69.925        30
      24            26   3              29.279        25
      25            27   1              57.334        28
      26            27   2              52.841        21
      27            27   3              30.331        28
      28            28   1              38.739        21
      29            28   2              20.482        10
      30            28   3              20.597        21
 31 13
       1             6   1              10.142         9
       2             6   2               5.980         6
       3             6   3               1.003         1
       4             8   1               9.382         9
       5             8   2               4.204         4
       6            12   1               1.292         1
       7            12   2               2.004         2
       8            14   1              10.923         9
       9            14   2               5.836         6
      10            14   3               1.002         1
      11            16   1              10.027         9
      12            16   2               5.265         4
      13            16   3               9.245         9
      14            20   1               2.104         1
      15            20   2               3.336         2
      16            22   1              56.252        21
      17            22   2              81.068        28
      18            22   3              24.690        21
      19            24   1              25.237         7
      20            24   2              17.320         6
      21            24   3              30.506        25
      22            26   1              48.372        25
      23            26   2              64.988        30
      24            26   3              27.726        25
      25            27   1              53.331        28
      26            27   2              49.121        21
      27            27   3              28.977        28
      28            28   1              37.509        21
      29            28   2              18.850        10
      30            28   3              19.977        21
 31 14
       1             6   1               9.990         9
       2             6   2               5.970         6
       3             6   3               1.001         1
       4             8   1               9.288         9
       5             8   2               4.146         4
       6            12   1               1.211         1
       7            12   2               2.002         2
       8            14   1              10.722         9
       9            14   2               5.822         6
      10            14   3               1.001         1
      11            16   1               9.872         9
      12            16   2               5.043         4
      13            16   3               9.067         9
      14            20   1               1.857         1
      15            20   2               3.131         2
      16            22   1              51.360        21
      17            22   2              77.274        28
      18            22   3              24.076        21
      19            24   1              21.972         7
      20            24   2              14.924         6
      21            24   3              28.979        25
      22            26   1              44.424        25
      23            26   2              61.222        30
      24            26   3              26.606        25
      25            27   1              50.178        28
      26            27   2              46.159        21
      27            27   3              27.935        28
      28            28   1              36.539        21
      29            28   2              17.547        10
      30            28   3              19.476        21
 31 15
       1             6   1               9.869         9
       2             6   2               5.963         6
       3             6   3               1.001         1
       4             8   1               9.216         9
       5             8   2               4.107         4
       6            12   1               1.159         1
       7            12   2               2.001         2
       8            14   1              10.559         9
       9            14   2               5.809         6
      10            14   3               1.001         1
      11            16   1               9.741         9
      12            16   2               4.874         4
      13            16   3               8.917         9
      14            20   1               1.683         1
      15            20   2               2.970         2
      16            22   1              47.521        21
      17            22   2              74.186        28
      18            22   3              23.577        21
      19            24   1              19.619         7
      20            24   2              13.228         6
      21            24   3              27.849        25
      22            26   1              41.437        25
      23            26   2              58.340        30
      24            26   3              25.794        25
      25            27   1              47.684        28
      26            27   2              43.801        21
      27            27   3              27.132        28
      28            28   1              35.764        21
      29            28   2              16.511        10
      30            28   3              19.071        21
 31 16
       1             6   1               9.779         9
       2             6   2               5.959         6
       3             6   3               1.000         1
       4             8   1               9.164         9
       5             8   2               4.083         4
       6            12   1               1.126         1
       7            12   2               2.001         2
       8            14   1              10.436         9
       9            14   2               5.799         6
      10            14   3               1.000         1
      11            16   1               9.642         9
      12            16   2               4.756         4
      13            16   3               8.803         9
      14            20   1               1.564         1
      15            20   2               2.853         2
      16            22   1              44.716        21
      17            22   2              71.880        28
      18            22   3              23.206        21
      19            24   1              18.025         7
      20            24   2              12.104         6
      21            24   3              27.071        25
      22            26   1              39.328        25
      23            26   2              56.290        30
      24            26   3              25.244        25
      25            27   1              45.854        28
      26            27   2              42.068        21
      27            27   3              26.557        28
      28            28   1              35.186        21
      29            28   2              15.753        10
      30            28   3              18.770        21
 31 17
       1             6   1               9.720         9
       2             6   2               5.956         6
       3             6   3               1.000         1
       4             8   1               9.130         9
       5             8   2               4.070         4
       6            12   1               1.107         1
       7            12   2               2.001         2
       8            14   1              10.353         9
       9            14   2               5.791         6
      10            14   3               1.000         1
      11            16   1               9.574         9
      12            16   2               4.681         4
      13            16   3               8.725         9
      14            20   1               1.487         1
      15            20   2               2.778         2
      16            22   1              42.846        21
      17            22   2              70.339        28
      18            22   3              22.959        21
      19            24   1              17.031         7
      20            24   2              11.418         6
      21            24   3              26.585        25
      22            26   1              37.969        25
      23            26   2              54.965        30
      24            26   3              24.903        25
      25            27   1              44.642        28
      26            27   2              40.921        21
      27            27   3              26.185        28
      28            28   1              34.798        21
      29            28   2              15.254        10
      30            28   3              18.569        21
 31 18
       1             6   1               9.676         9
       2             6   2               5.954         6
       3             6   3               1.000         1
       4             8   1               9.105         9
       5             8   2               4.060         4
       6            12   1               1.093         1
       7            12   2               2.000         2
       8            14   1              10.288         9
       9            14   2               5.785         6
      10            14   3               1.000         1
      11            16   1               9.522         9
      12            16   2               4.625         4
      13            16   3               8.665         9
      14            20   1               1.431         1
      15            20   2               2.721         2
      16            22   1              41.428        21
      17            22   2              69.156        28
      18            22   3              22.770        21
      19            24   1              16.307         7
      20            24   2              10.925         6
      21            24   3              26.228        25
      22            26   1              36.957        25
      23            26   2              53.973        30
      24            26   3              24.655        25
      25            27   1              43.720        28
      26            27   2              40.047        21
      27            27   3              25.906        28
      28            28   1              34.498        21
      29            28   2              14.876        10
      30            28   3              18.415        21
 31 19
       1             6   1               9.630         9
       2             6   2               5.952         6
       3             6   3               1.000         1
       4             8   1               9.079         9
       5             8   2               4.051         4
       6            12   1               1.081         1
       7            12   2               2.000         2
       8            14   1              10.220         9
       9            14   2               5.779         6
      10            14   3               1.000         1
      11            16   1               9.467         9
      12            16   2               4.570         4
      13            16   3               8.602         9
      14            20   1               1.380         1
      15            20   2               2.664         2
      16            22   1              40.029        21
      17            22   2              67.935        28
      18            22   3              22.575        21
      19            24   1              15.604         7
      20            24   2              10.446         6
      21            24   3              25.876        25
      22            26   1              35.955        25
      23            26   2              52.967        30
      24            26   3              24.410        25
      25            27   1              42.782        28
      26            27   2              39.146        21
      27            27   3              25.622        28
      28            28   1              34.193        21
      29            28   2              14.489        10
      30            28   3              18.255        21
 31 20
       1             6   1               9.584         9
       2             6   2               5.950         6
       3             6   3               1.000         1
       4             8   1               9.055         9
       5             8   2               4.043         4
       6            12   1               1.069         1
       7            12   2               2.000         2
       8            14   1              10.151         9
       9            14   2               5.772         6
      10            14   3               1.000         1
      11            16   1               9.411         9
      12            16   2               4.517         4
      13            16   3               8.537         9
      14            20   1               1.334         1
      15            20   2               2.609         2
      16            22   1              38.675        21
      17            22   2              66.710        28
      18            22   3              22.379        21
      19            24   1              14.938         7
      20            24   2               9.995         6
      21            24   3              25.537        25
      22            26   1              34.987        25
      23            26   2              51.975        30
      24            26   3              24.177        25
      25            27   1              41.852        28
      26            27   2              38.244        21
      27            27   3              25.342        28
      28            28   1              33.887        21
      29            28   2              14.104        10
      30            28   3              18.093        21
